dimension,value,eligible_rows,matched_rows,unmatched_rows,unmatched_rate
route,ATL->LIT,9,9,0,0.0
route,ATL->MCI,30,30,0,0.0
route,ATL->MCO,87,87,0,0.0
route,ATL->MDT,5,5,0,0.0
route,ATL->MDW,20,20,0,0.0
route,ATL->MEM,26,26,0,0.0
route,ATL->MGM,14,14,0,0.0
route,ATL->MHT,4,4,0,0.0
route,ATL->MIA,42,42,0,0.0
route,ATL->MKE,27,27,0,0.0
route,ATL->MLB,19,19,0,0.0
route,ATL->MLI,14,14,0,0.0
route,ATL->MLU,12,12,0,0.0
route,ATL->MOB,17,17,0,0.0
route,ATL->MSN,8,8,0,0.0
route,ATL->MSP,42,42,0,0.0
route,ATL->MSY,48,48,0,0.0
route,ATL->MTJ,2,2,0,0.0
route,ATL->MYR,14,14,0,0.0
route,ATL->OAJ,9,9,0,0.0
route,ATL->OAK,4,4,0,0.0
route,ATL->OKC,10,10,0,0.0
route,ATL->OMA,13,13,0,0.0
route,ATL->ORD,63,63,0,0.0
route,ATL->ORF,20,20,0,0.0
route,ATL->PBI,40,40,0,0.0
route,ATL->PDX,12,12,0,0.0
route,ATL->PHF,16,16,0,0.0
route,ATL->PHL,48,48,0,0.0
route,ATL->PHX,29,29,0,0.0
route,ATL->PIA,9,9,0,0.0
route,ATL->PIT,30,30,0,0.0
route,ATL->PNS,22,22,0,0.0
route,ATL->PVD,5,5,0,0.0
route,ATL->PWM,1,1,0,0.0
route,ATL->RDU,41,41,0,0.0
route,ATL->RIC,45,45,0,0.0
route,ATL->ROA,13,13,0,0.0
route,ATL->ROC,14,14,0,0.0
route,ATL->RST,2,2,0,0.0
route,ATL->RSW,31,31,0,0.0
route,ATL->SAN,12,12,0,0.0
route,ATL->SAT,40,40,0,0.0
route,ATL->SAV,19,19,0,0.0
route,ATL->SBN,11,11,0,0.0
route,ATL->SDF,16,16,0,0.0
route,ATL->SEA,19,19,0,0.0
route,ATL->SFO,29,29,0,0.0
route,ATL->SGF,11,11,0,0.0
route,ATL->SHV,19,19,0,0.0
route,ATL->SJC,10,10,0,0.0
route,ATL->SJU,13,13,0,0.0
route,ATL->SLC,23,23,0,0.0
route,ATL->SMF,12,12,0,0.0
route,ATL->SNA,6,6,0,0.0
route,ATL->SRQ,11,11,0,0.0
route,ATL->STL,26,26,0,0.0
route,ATL->STT,3,3,0,0.0
route,ATL->STX,1,1,0,0.0
route,ATL->SYR,10,10,0,0.0
route,ATL->TLH,12,12,0,0.0
route,ATL->TPA,76,76,0,0.0
route,ATL->TRI,12,12,0,0.0
route,ATL->TTN,1,1,0,0.0
route,ATL->TUL,11,11,0,0.0
route,ATL->TUS,11,11,0,0.0
route,ATL->TYS,21,21,0,0.0
route,ATL->VLD,8,8,0,0.0
route,ATL->VPS,23,23,0,0.0
route,ATL->XNA,12,12,0,0.0
route,ATW->ATL,4,4,0,0.0
route,ATW->AZA,1,1,0,0.0
route,ATW->DEN,2,2,0,0.0
route,ATW->DTW,12,12,0,0.0
route,ATW->LAS,1,1,0,0.0
route,ATW->MSP,7,7,0,0.0
route,ATW->ORD,24,24,0,0.0
route,ATW->PGD,1,1,0,0.0
route,ATW->PIE,3,3,0,0.0
route,ATW->SFB,1,1,0,0.0
route,AUS->ABQ,2,2,0,0.0
route,AUS->ATL,35,35,0,0.0
route,AUS->BNA,7,7,0,0.0
route,AUS->BOS,11,11,0,0.0
route,AUS->BWI,6,6,0,0.0
route,AUS->CLT,6,6,0,0.0
route,AUS->CVG,2,2,0,0.0
route,AUS->DAL,29,29,0,0.0
route,AUS->DCA,5,5,0,0.0
route,AUS->DEN,36,36,0,0.0
route,AUS->DFW,17,17,0,0.0
route,AUS->DTW,6,6,0,0.0
route,AUS->ELP,7,7,0,0.0
route,AUS->EWR,19,19,0,0.0
route,AUS->FLL,5,5,0,0.0
route,AUS->HOU,20,20,0,0.0
route,AUS->HRL,3,3,0,0.0
route,AUS->IAD,7,7,0,0.0
route,AUS->IAH,21,21,0,0.0
route,AUS->JFK,14,14,0,0.0
route,AUS->LAS,17,17,0,0.0
route,AUS->LAX,22,22,0,0.0
route,AUS->LGB,4,4,0,0.0
route,AUS->MCI,4,4,0,0.0
route,AUS->MCO,9,9,0,0.0
route,AUS->MDW,8,8,0,0.0
route,AUS->MIA,6,6,0,0.0
route,AUS->MSP,5,5,0,0.0
route,AUS->MSY,5,5,0,0.0
route,AUS->OAK,2,2,0,0.0
route,AUS->ORD,8,8,0,0.0
route,AUS->PDX,3,3,0,0.0
route,AUS->PHX,23,23,0,0.0
route,AUS->PIE,1,1,0,0.0
route,AUS->PIT,1,1,0,0.0
route,AUS->RDU,3,3,0,0.0
route,AUS->SAN,14,14,0,0.0
route,AUS->SEA,8,8,0,0.0
route,AUS->SFB,1,1,0,0.0
route,AUS->SFO,23,23,0,0.0
route,AUS->SJC,11,11,0,0.0
route,AUS->SLC,3,3,0,0.0
route,AUS->SMF,1,1,0,0.0
route,AUS->SNA,3,3,0,0.0
route,AUS->STL,3,3,0,0.0
route,AUS->TPA,4,4,0,0.0
route,AVL->ATL,17,17,0,0.0
route,AVL->CLT,9,9,0,0.0
route,AVL->EWR,5,5,0,0.0
route,AVL->FLL,7,7,0,0.0
route,AVL->ORD,8,8,0,0.0
route,AVL->PGD,1,1,0,0.0
route,AVL->PIE,3,3,0,0.0
route,AVL->SFB,1,1,0,0.0
route,AVP->ATL,1,1,0,0.0
route,AVP->CLT,7,7,0,0.0
route,AVP->DTW,8,8,0,0.0
route,AVP->EWR,6,6,0,0.0
route,AVP->IAD,2,2,0,0.0
route,AVP->ORD,7,7,0,0.0
route,AVP->PHL,3,3,0,0.0
route,AZA->ATW,3,3,0,0.0
route,AZA->BIL,2,2,0,0.0
route,AZA->BIS,1,1,0,0.0
route,AZA->BOI,2,2,0,0.0
route,AZA->CVG,1,1,0,0.0
route,AZA->DSM,2,2,0,0.0
route,AZA->EUG,1,1,0,0.0
route,AZA->FAR,1,1,0,0.0
route,AZA->FSD,1,1,0,0.0
route,AZA->FWA,1,1,0,0.0
route,AZA->GFK,1,1,0,0.0
route,AZA->GRI,1,1,0,0.0
route,AZA->GRR,3,3,0,0.0
route,AZA->IDA,2,2,0,0.0
route,AZA->MCI,1,1,0,0.0
route,AZA->MLI,2,2,0,0.0
route,AZA->MOT,2,2,0,0.0
route,AZA->MSO,2,2,0,0.0
route,AZA->OAK,2,2,0,0.0
route,AZA->OGD,2,2,0,0.0
route,AZA->OMA,1,1,0,0.0
route,AZA->PIA,2,2,0,0.0
route,AZA->PSC,1,1,0,0.0
route,AZA->RAP,1,1,0,0.0
route,AZA->RFD,3,3,0,0.0
route,AZA->SDF,1,1,0,0.0
route,AZA->SGF,1,1,0,0.0
route,AZA->STC,1,1,0,0.0
route,AZO->DTW,12,12,0,0.0
route,AZO->MSP,4,4,0,0.0
route,AZO->ORD,10,10,0,0.0
route,BDL->ATL,21,21,0,0.0
route,BDL->BWI,16,16,0,0.0
route,BDL->CLE,2,2,0,0.0
route,BDL->CLT,12,12,0,0.0
route,BDL->CVG,2,2,0,0.0
route,BDL->DCA,10,10,0,0.0
route,BDL->DEN,6,6,0,0.0
route,BDL->DFW,1,1,0,0.0
route,BDL->DTW,13,13,0,0.0
route,BDL->EWR,6,6,0,0.0
route,BDL->FLL,13,13,0,0.0
route,BDL->IAD,11,11,0,0.0
route,BDL->IAH,2,2,0,0.0
route,BDL->LAX,1,1,0,0.0
route,BDL->MCO,19,19,0,0.0
route,BDL->MDW,5,5,0,0.0
route,BDL->MIA,2,2,0,0.0
route,BDL->MSP,9,9,0,0.0
route,BDL->ORD,10,10,0,0.0
route,BDL->PBI,3,3,0,0.0
route,BDL->PHL,7,7,0,0.0
route,BDL->RDU,3,3,0,0.0
route,BDL->RSW,10,10,0,0.0
route,BDL->SJU,6,6,0,0.0
route,BDL->STL,1,1,0,0.0
route,BDL->TPA,12,12,0,0.0
route,BET->ANC,5,5,0,0.0
route,BFL->DEN,5,5,0,0.0
route,BFL->PHX,6,6,0,0.0
route,BFL->SFO,1,1,0,0.0
route,BGM->DTW,7,7,0,0.0
route,BGR->DCA,1,1,0,0.0
route,BGR->EWR,8,8,0,0.0
route,BGR->JFK,3,3,0,0.0
route,BGR->LGA,12,12,0,0.0
route,BGR->PHL,6,6,0,0.0
route,BGR->SFB,1,1,0,0.0
route,BHM->ATL,22,22,0,0.0
route,BHM->BWI,5,5,0,0.0
route,BHM->CLT,10,10,0,0.0
route,BHM->DAL,6,6,0,0.0
route,BHM->DCA,2,2,0,0.0
route,BHM->DEN,5,5,0,0.0
route,BHM->DFW,8,8,0,0.0
route,BHM->DTW,12,12,0,0.0
route,BHM->HOU,3,3,0,0.0
route,BHM->IAH,9,9,0,0.0
route,BHM->LAS,4,4,0,0.0
route,BHM->LGA,8,8,0,0.0
route,BHM->MCO,8,8,0,0.0
route,BHM->MDW,5,5,0,0.0
route,BHM->MIA,1,1,0,0.0
route,BHM->ORD,9,9,0,0.0
route,BHM->PHL,1,1,0,0.0
route,BHM->TPA,6,6,0,0.0
route,BIL->AZA,2,2,0,0.0
route,BIL->DEN,16,16,0,0.0
route,BIL->DFW,1,1,0,0.0
route,BIL->MSP,5,5,0,0.0
route,BIL->PDX,6,6,0,0.0
route,BIL->SEA,9,9,0,0.0
route,BIL->SLC,7,7,0,0.0
route,BIS->AZA,2,2,0,0.0
route,BIS->DEN,10,10,0,0.0
route,BIS->LAS,3,3,0,0.0
route,BIS->MSP,16,16,0,0.0
route,BIS->ORD,3,3,0,0.0
route,BIS->SFB,1,1,0,0.0
route,BJI->MSP,7,7,0,0.0
route,BLI->LAS,4,4,0,0.0
route,BLI->LAX,3,3,0,0.0
route,BLI->OGG,2,2,0,0.0
route,BLI->PDX,3,3,0,0.0
route,BLI->PSP,1,1,0,0.0
route,BLI->SEA,18,18,0,0.0
route,BLI->TUS,1,1,0,0.0
route,BLV->AZA,3,3,0,0.0
route,BLV->LAS,4,4,0,0.0
route,BLV->PGD,1,1,0,0.0
route,BLV->VPS,1,1,0,0.0
route,BMI->ATL,13,13,0,0.0
route,BMI->DFW,2,2,0,0.0
route,BMI->MCO,1,1,0,0.0
route,BNA->ATL,35,35,0,0.0
route,BNA->AUS,5,5,0,0.0
route,BNA->BOS,13,13,0,0.0
route,BNA->BWI,22,22,0,0.0
route,BNA->CHS,3,3,0,0.0
route,BNA->CLE,5,5,0,0.0
route,BNA->CLT,14,14,0,0.0
route,BNA->CMH,4,4,0,0.0
route,BNA->CVG,5,5,0,0.0
route,BNA->DAL,15,15,0,0.0
route,BNA->DCA,16,16,0,0.0
route,BNA->DEN,22,22,0,0.0
route,BNA->DFW,11,11,0,0.0
route,BNA->DTW,21,21,0,0.0
route,BNA->ECP,8,8,0,0.0
route,BNA->EWR,17,17,0,0.0
route,BNA->FLL,17,17,0,0.0
route,BNA->HOU,13,13,0,0.0
route,BNA->IAD,14,14,0,0.0
route,BNA->IAH,12,12,0,0.0
route,BNA->JAX,6,6,0,0.0
route,BNA->JFK,7,7,0,0.0
route,BNA->LAS,14,14,0,0.0
route,BNA->LAX,8,8,0,0.0
route,BNA->LGA,32,32,0,0.0
route,BNA->MCI,9,9,0,0.0
route,BNA->MCO,17,17,0,0.0
route,BNA->MDW,20,20,0,0.0
route,BNA->MIA,2,2,0,0.0
route,BNA->MKE,4,4,0,0.0
route,BNA->MSP,13,13,0,0.0
route,BNA->MSY,15,15,0,0.0
route,BNA->OAK,3,3,0,0.0
route,BNA->ORD,29,29,0,0.0
route,BNA->PGD,1,1,0,0.0
route,BNA->PHL,12,12,0,0.0
route,BNA->PHX,14,14,0,0.0
route,BNA->PIE,1,1,0,0.0
route,BNA->PIT,8,8,0,0.0
route,BNA->PNS,6,6,0,0.0
route,BNA->RDU,14,14,0,0.0
route,BNA->RSW,4,4,0,0.0
route,BNA->SAN,7,7,0,0.0
route,BNA->SAT,4,4,0,0.0
route,BNA->SEA,10,10,0,0.0
route,BNA->SFO,10,10,0,0.0
route,BNA->SLC,3,3,0,0.0
route,BNA->STL,2,2,0,0.0
route,BNA->TPA,11,11,0,0.0
route,BOI->DEN,24,24,0,0.0
route,BOI->DFW,5,5,0,0.0
route,BOI->GEG,13,13,0,0.0
route,BOI->IAH,2,2,0,0.0
route,BOI->LAS,5,5,0,0.0
route,BOI->LAX,5,5,0,0.0
route,BOI->LWS,3,3,0,0.0
route,BOI->MSP,6,6,0,0.0
route,BOI->OAK,9,9,0,0.0
route,BOI->ORD,5,5,0,0.0
route,BOI->PDX,15,15,0,0.0
route,BOI->PHX,5,5,0,0.0
route,BOI->RNO,2,2,0,0.0
route,BOI->SAN,7,7,0,0.0
route,BOI->SEA,40,40,0,0.0
route,BOI->SFO,15,15,0,0.0
route,BOI->SJC,6,6,0,0.0
route,BOI->SLC,21,21,0,0.0
route,BOI->SMF,4,4,0,0.0
route,BOS->ATL,52,52,0,0.0
route,BOS->AUS,7,7,0,0.0
route,BOS->BNA,23,23,0,0.0
route,BOS->BUF,23,23,0,0.0
route,BOS->BUR,2,2,0,0.0
route,BOS->BWI,51,51,0,0.0
route,BOS->CHS,5,5,0,0.0
route,BOS->CLE,16,16,0,0.0
route,BOS->CLT,20,20,0,0.0
route,BOS->CMH,7,7,0,0.0
route,BOS->CVG,13,13,0,0.0
route,BOS->DAL,3,3,0,0.0
route,BOS->DCA,45,45,0,0.0
route,BOS->DEN,26,26,0,0.0
route,BOS->DFW,13,13,0,0.0
route,BOS->DTW,31,31,0,0.0
route,BOS->EWR,41,41,0,0.0
route,BOS->FLL,31,31,0,0.0
route,BOS->HDN,1,1,0,0.0
route,BOS->HOU,3,3,0,0.0
route,BOS->IAD,13,13,0,0.0
route,BOS->IAH,12,12,0,0.0
route,BOS->IND,7,7,0,0.0
route,BOS->JAX,16,16,0,0.0
route,BOS->JFK,41,41,0,0.0
route,BOS->LAS,14,14,0,0.0
route,BOS->LAX,33,33,0,0.0
route,BOS->LGA,67,67,0,0.0
route,BOS->LGB,6,6,0,0.0
route,BOS->MCI,6,6,0,0.0
route,BOS->MCO,41,41,0,0.0
route,BOS->MDW,13,13,0,0.0
route,BOS->MIA,5,5,0,0.0
route,BOS->MKE,8,8,0,0.0
route,BOS->MSP,23,23,0,0.0
route,BOS->MSY,6,6,0,0.0
route,BOS->MYR,2,2,0,0.0
route,BOS->ORD,43,43,0,0.0
route,BOS->PBI,25,25,0,0.0
route,BOS->PDX,1,1,0,0.0
route,BOS->PHL,36,36,0,0.0
route,BOS->PHX,11,11,0,0.0
route,BOS->PIT,21,21,0,0.0
route,BOS->RDU,38,38,0,0.0
route,BOS->RIC,17,17,0,0.0
route,BOS->ROC,3,3,0,0.0
route,BOS->RSW,42,42,0,0.0
route,BOS->SAN,8,8,0,0.0
route,BOS->SAV,6,6,0,0.0
route,BOS->SEA,12,12,0,0.0
route,BOS->SFO,43,43,0,0.0
route,BOS->SJC,3,3,0,0.0
route,BOS->SJU,9,9,0,0.0
route,BOS->SLC,3,3,0,0.0
route,BOS->SRQ,5,5,0,0.0
route,BOS->STL,9,9,0,0.0
route,BOS->SYR,7,7,0,0.0
route,BOS->TPA,30,30,0,0.0
route,BPT->DFW,5,5,0,0.0
route,BQK->ATL,9,9,0,0.0
route,BQN->EWR,1,1,0,0.0
route,BQN->FLL,4,4,0,0.0
route,BQN->JFK,5,5,0,0.0
route,BQN->MCO,4,4,0,0.0
route,BRD->MSP,8,8,0,0.0
route,BRO->DFW,3,3,0,0.0
route,BRO->IAH,7,7,0,0.0
route,BRW->ANC,2,2,0,0.0
route,BRW->FAI,4,4,0,0.0
route,BTM->SLC,2,2,0,0.0
route,BTR->ATL,12,12,0,0.0
route,BTR->CLT,3,3,0,0.0
route,BTR->DCA,2,2,0,0.0
route,BTR->DFW,10,10,0,0.0
route,BTR->IAH,20,20,0,0.0
route,BTV->ATL,2,2,0,0.0
route,BTV->CLT,4,4,0,0.0
route,BTV->DCA,9,9,0,0.0
route,BTV->DTW,5,5,0,0.0
route,BTV->EWR,13,13,0,0.0
route,BTV->IAD,12,12,0,0.0
route,BTV->JFK,11,11,0,0.0
route,BTV->LGA,8,8,0,0.0
route,BTV->ORD,5,5,0,0.0
route,BTV->PHL,8,8,0,0.0
route,BUF->ATL,15,15,0,0.0
route,BUF->BOS,16,16,0,0.0
route,BUF->BWI,21,21,0,0.0
route,BUF->CLT,2,2,0,0.0
route,BUF->DCA,3,3,0,0.0
route,BUF->DEN,1,1,0,0.0
route,BUF->DTW,6,6,0,0.0
route,BUF->EWR,21,21,0,0.0
route,BUF->FLL,7,7,0,0.0
route,BUF->IAD,3,3,0,0.0
route,BUF->JFK,24,24,0,0.0
route,BUF->LAS,2,2,0,0.0
route,BUF->LGA,13,13,0,0.0
route,BUF->MCO,20,20,0,0.0
route,BUF->MDW,10,10,0,0.0
route,BUF->MIA,2,2,0,0.0
route,BUF->MSP,1,1,0,0.0
route,BUF->ORD,14,14,0,0.0
route,BUF->PHL,8,8,0,0.0
route,BUF->PHX,2,2,0,0.0
