dimension,value,eligible_rows,matched_rows,unmatched_rows,unmatched_rate
Airline,Horizon Air,859,0,859,1.0
Airline,JetBlue Airways,2335,2335,0,0.0
Airline,Mesa Airlines Inc.,1754,1754,0,0.0
Airline,Peninsula Airways Inc.,7,0,7,1.0
Airline,Republic Airlines,2440,2440,0,0.0
Airline,SkyWest Airlines Inc.,6099,6096,3,0.0004918839153960075
Airline,Southwest Airlines Co.,10608,10608,0,0.0
Airline,Spirit Air Lines,1465,1465,0,0.0
Airline,Trans States Airlines,534,0,534,1.0
Airline,United Air Lines Inc.,4752,4752,0,0.0
Carrier_Code(IATA),(missing),7467,6856,611,0.0818267041649926
Carrier_Code(IATA),AA,15807,14682,1125,0.07117100018978928
Carrier_Code(IATA),AS,3222,2353,869,0.26970825574177526
Carrier_Code(IATA),B6,2317,2317,0,0.0
Carrier_Code(IATA),DL,12971,12214,757,0.05836095906252414
Carrier_Code(IATA),F9,1098,1098,0,0.0
Carrier_Code(IATA),G4,761,761,0,0.0
Carrier_Code(IATA),HA,675,612,63,0.09333333333333338
Carrier_Code(IATA),NK,1448,1448,0,0.0
Carrier_Code(IATA),UA,11928,9847,2081,0.17446344735077124
Carrier_Code(IATA),WN,10589,10589,0,0.0
route,ABE->ATL,3,3,0,0.0
route,ABE->BNA,3,3,0,0.0
route,ABE->CLT,13,13,0,0.0
route,ABE->DTW,5,5,0,0.0
route,ABE->FLL,1,1,0,0.0
route,ABE->ORD,7,3,4,0.5714285714285714
route,ABE->PGD,1,1,0,0.0
route,ABE->PHL,8,2,6,0.75
route,ABE->PIE,2,2,0,0.0
route,ABE->SFB,4,4,0,0.0
route,ABI->DFW,8,8,0,0.0
route,ABQ->ATL,10,10,0,0.0
route,ABQ->AUS,3,3,0,0.0
route,ABQ->BWI,2,2,0,0.0
route,ABQ->DAL,17,17,0,0.0
route,ABQ->DEN,24,24,0,0.0
route,ABQ->DFW,22,22,0,0.0
route,ABQ->HOU,8,8,0,0.0
route,ABQ->IAH,13,13,0,0.0
route,ABQ->JFK,2,2,0,0.0
route,ABQ->LAS,9,9,0,0.0
route,ABQ->LAX,26,14,12,0.46153846153846156
route,ABQ->MCI,3,3,0,0.0
route,ABQ->MCO,1,1,0,0.0
route,ABQ->MDW,6,6,0,0.0
route,ABQ->OAK,14,14,0,0.0
route,ABQ->ORD,7,6,1,0.1428571428571429
route,ABQ->PDX,3,1,2,0.6666666666666667
route,ABQ->PHX,31,31,0,0.0
route,ABQ->SAN,11,8,3,0.2727272727272727
route,ABQ->SEA,4,1,3,0.75
route,ABQ->SFO,10,10,0,0.0
route,ABQ->SJC,1,1,0,0.0
route,ABQ->SLC,6,2,4,0.6666666666666667
route,ABQ->SNA,2,0,2,1.0
route,ABR->MSP,9,9,0,0.0
route,ABY->ATL,7,7,0,0.0
route,ACT->DFW,12,12,0,0.0
route,ACV->LAX,6,6,0,0.0
route,ACV->SFO,17,17,0,0.0
route,ACY->ATL,1,1,0,0.0
route,ACY->FLL,11,11,0,0.0
route,ACY->MCO,7,7,0,0.0
route,ACY->MSY,1,1,0,0.0
route,ACY->MYR,2,2,0,0.0
route,ACY->PBI,2,2,0,0.0
route,ACY->RSW,6,6,0,0.0
route,ADK->ANC,2,2,0,0.0
route,ADQ->ANC,6,6,0,0.0
route,AEX->ATL,13,13,0,0.0
route,AEX->DFW,10,10,0,0.0
route,AEX->IAH,12,12,0,0.0
route,AGS->ATL,15,15,0,0.0
route,AGS->CLT,7,6,1,0.1428571428571429
route,AGS->DFW,1,1,0,0.0
route,ALB->ATL,11,11,0,0.0
route,ALB->BWI,21,21,0,0.0
route,ALB->CLT,8,8,0,0.0
route,ALB->DCA,13,11,2,0.15384615384615385
route,ALB->DEN,4,4,0,0.0
route,ALB->DTW,12,10,2,0.16666666666666663
route,ALB->EWR,18,0,18,1.0
route,ALB->FLL,6,6,0,0.0
route,ALB->IAD,3,0,3,1.0
route,ALB->LAS,1,1,0,0.0
route,ALB->MCO,16,16,0,0.0
route,ALB->MDW,10,10,0,0.0
route,ALB->ORD,20,17,3,0.15000000000000002
route,ALB->PHL,18,1,17,0.9444444444444444
route,ALB->TPA,5,5,0,0.0
route,ALO->ORD,10,10,0,0.0
route,ALW->SEA,7,0,7,1.0
route,AMA->DAL,10,10,0,0.0
route,AMA->DEN,6,0,6,1.0
route,AMA->DFW,16,15,1,0.0625
route,AMA->IAH,8,8,0,0.0
route,AMA->LAS,3,3,0,0.0
route,ANC->ADQ,9,9,0,0.0
route,ANC->BET,5,5,0,0.0
route,ANC->CDV,4,4,0,0.0
route,ANC->DEN,5,5,0,0.0
route,ANC->DUT,7,0,7,1.0
route,ANC->FAI,20,20,0,0.0
route,ANC->HNL,2,2,0,0.0
route,ANC->JNU,11,11,0,0.0
route,ANC->MSP,1,1,0,0.0
route,ANC->OGG,1,1,0,0.0
route,ANC->OME,1,1,0,0.0
route,ANC->ORD,1,1,0,0.0
route,ANC->OTZ,6,6,0,0.0
route,ANC->PDX,8,8,0,0.0
route,ANC->PHX,3,3,0,0.0
route,ANC->SCC,5,5,0,0.0
route,ANC->SEA,48,48,0,0.0
route,APN->DTW,2,2,0,0.0
route,APN->PLN,6,6,0,0.0
route,ART->PHL,4,0,4,1.0
route,ASE->DEN,14,14,0,0.0
route,ASE->DFW,3,3,0,0.0
route,ASE->IAH,1,1,0,0.0
route,ASE->LAX,2,2,0,0.0
route,ASE->SLC,3,3,0,0.0
route,ATL->ABE,7,7,0,0.0
route,ATL->ABQ,5,5,0,0.0
route,ATL->ABY,7,7,0,0.0
route,ATL->ACY,1,1,0,0.0
route,ATL->AEX,14,14,0,0.0
route,ATL->AGS,18,18,0,0.0
route,ATL->ALB,8,8,0,0.0
route,ATL->ATW,4,4,0,0.0
route,ATL->AUS,39,39,0,0.0
route,ATL->AVL,15,15,0,0.0
route,ATL->BDL,19,19,0,0.0
route,ATL->BHM,33,33,0,0.0
route,ATL->BMI,8,8,0,0.0
route,ATL->BNA,37,37,0,0.0
route,ATL->BOS,61,61,0,0.0
route,ATL->BQK,12,12,0,0.0
route,ATL->BTR,21,21,0,0.0
route,ATL->BTV,4,4,0,0.0
route,ATL->BUF,15,15,0,0.0
route,ATL->BUR,3,3,0,0.0
route,ATL->BWI,56,56,0,0.0
route,ATL->CAE,22,22,0,0.0
route,ATL->CAK,9,9,0,0.0
route,ATL->CHA,34,34,0,0.0
route,ATL->CHO,15,15,0,0.0
route,ATL->CHS,37,37,0,0.0
route,ATL->CID,12,12,0,0.0
route,ATL->CLE,26,26,0,0.0
route,ATL->CLT,56,56,0,0.0
route,ATL->CMH,25,25,0,0.0
route,ATL->COS,4,4,0,0.0
route,ATL->CRW,16,16,0,0.0
route,ATL->CSG,7,7,0,0.0
route,ATL->CVG,30,30,0,0.0
route,ATL->DAB,14,14,0,0.0
route,ATL->DAL,32,32,0,0.0
route,ATL->DAY,5,5,0,0.0
route,ATL->DCA,59,59,0,0.0
route,ATL->DEN,55,54,1,0.018181818181818188
route,ATL->DFW,56,56,0,0.0
route,ATL->DHN,13,13,0,0.0
route,ATL->DSM,10,10,0,0.0
route,ATL->DTW,42,42,0,0.0
route,ATL->ECP,11,11,0,0.0
route,ATL->ELP,7,7,0,0.0
route,ATL->EVV,7,7,0,0.0
route,ATL->EWN,10,10,0,0.0
route,ATL->EWR,63,63,0,0.0
route,ATL->EYW,13,13,0,0.0
route,ATL->FAY,22,22,0,0.0
route,ATL->FLL,60,60,0,0.0
route,ATL->FNT,9,9,0,0.0
route,ATL->FSD,4,4,0,0.0
route,ATL->FSM,3,3,0,0.0
route,ATL->FWA,7,7,0,0.0
route,ATL->GNV,21,21,0,0.0
route,ATL->GPT,10,10,0,0.0
route,ATL->GRB,4,4,0,0.0
route,ATL->GRR,16,16,0,0.0
route,ATL->GSO,29,29,0,0.0
route,ATL->GSP,38,38,0,0.0
route,ATL->GTR,7,7,0,0.0
route,ATL->HHH,2,2,0,0.0
route,ATL->HNL,2,2,0,0.0
route,ATL->HOU,30,30,0,0.0
route,ATL->HPN,17,17,0,0.0
route,ATL->HSV,18,18,0,0.0
route,ATL->IAD,29,29,0,0.0
route,ATL->IAH,45,45,0,0.0
route,ATL->ICT,9,9,0,0.0
route,ATL->ILM,12,12,0,0.0
route,ATL->IND,32,32,0,0.0
route,ATL->JAN,22,22,0,0.0
route,ATL->JAX,46,46,0,0.0
route,ATL->JFK,25,25,0,0.0
route,ATL->LAS,40,40,0,0.0
route,ATL->LAX,53,53,0,0.0
route,ATL->LEX,21,21,0,0.0
route,ATL->LFT,15,15,0,0.0
route,ATL->LGA,59,59,0,0.0
route,ATL->LIT,18,18,0,0.0
route,ATL->MCI,30,30,0,0.0
route,ATL->MCO,85,85,0,0.0
route,ATL->MDT,7,7,0,0.0
route,ATL->MDW,37,37,0,0.0
route,ATL->MEM,27,27,0,0.0
route,ATL->MGM,19,19,0,0.0
route,ATL->MHT,2,2,0,0.0
route,ATL->MIA,59,59,0,0.0
route,ATL->MKE,24,24,0,0.0
route,ATL->MLB,12,12,0,0.0
route,ATL->MLI,13,13,0,0.0
route,ATL->MLU,16,16,0,0.0
route,ATL->MOB,22,22,0,0.0
route,ATL->MSN,18,18,0,0.0
route,ATL->MSP,32,32,0,0.0
route,ATL->MSY,46,46,0,0.0
route,ATL->MYR,12,12,0,0.0
route,ATL->OAJ,10,10,0,0.0
route,ATL->OAK,7,7,0,0.0
route,ATL->OKC,14,14,0,0.0
route,ATL->OMA,20,20,0,0.0
route,ATL->ONT,1,1,0,0.0
route,ATL->ORD,75,72,3,0.040000000000000036
route,ATL->ORF,18,18,0,0.0
route,ATL->PBI,31,31,0,0.0
route,ATL->PDX,9,9,0,0.0
route,ATL->PHF,9,9,0,0.0
route,ATL->PHL,54,54,0,0.0
route,ATL->PHX,38,38,0,0.0
route,ATL->PIA,7,7,0,0.0
route,ATL->PIT,26,26,0,0.0
route,ATL->PNS,30,30,0,0.0
route,ATL->PVD,9,9,0,0.0
route,ATL->PWM,2,2,0,0.0
route,ATL->RDU,49,49,0,0.0
route,ATL->RIC,29,29,0,0.0
route,ATL->ROA,14,14,0,0.0
route,ATL->ROC,9,9,0,0.0
route,ATL->RST,4,4,0,0.0
route,ATL->RSW,25,25,0,0.0
route,ATL->SAN,18,18,0,0.0
route,ATL->SAT,33,33,0,0.0
route,ATL->SAV,33,33,0,0.0
route,ATL->SBN,10,10,0,0.0
route,ATL->SDF,19,19,0,0.0
route,ATL->SEA,31,31,0,0.0
route,ATL->SFO,31,31,0,0.0
route,ATL->SGF,15,15,0,0.0
route,ATL->SHV,13,12,1,0.07692307692307687
route,ATL->SJC,6,6,0,0.0
route,ATL->SJU,11,11,0,0.0
route,ATL->SLC,22,22,0,0.0
route,ATL->SMF,8,8,0,0.0
route,ATL->SNA,13,13,0,0.0
route,ATL->SRQ,15,15,0,0.0
route,ATL->STL,34,34,0,0.0
route,ATL->STT,3,3,0,0.0
route,ATL->SYR,9,9,0,0.0
route,ATL->TLH,26,26,0,0.0
route,ATL->TPA,68,68,0,0.0
route,ATL->TRI,16,16,0,0.0
route,ATL->TTN,10,10,0,0.0
route,ATL->TUL,14,14,0,0.0
route,ATL->TUS,5,5,0,0.0
route,ATL->TYS,36,36,0,0.0
route,ATL->VLD,9,9,0,0.0
route,ATL->VPS,13,13,0,0.0
route,ATL->XNA,17,17,0,0.0
route,ATW->ATL,4,4,0,0.0
route,ATW->DEN,3,0,3,1.0
route,ATW->DTW,8,3,5,0.625
route,ATW->LAS,2,2,0,0.0
route,ATW->MSP,9,9,0,0.0
route,ATW->ORD,25,7,18,0.72
route,ATW->PGD,1,1,0,0.0
route,ATW->PIE,1,1,0,0.0
route,ATW->SFB,1,1,0,0.0
route,ATY->DEN,2,2,0,0.0
route,ATY->ORD,1,1,0,0.0
route,AUS->ABQ,3,3,0,0.0
route,AUS->ATL,38,38,0,0.0
route,AUS->BNA,8,8,0,0.0
route,AUS->BOS,15,15,0,0.0
route,AUS->BWI,6,6,0,0.0
route,AUS->CLT,8,8,0,0.0
route,AUS->CMH,1,1,0,0.0
route,AUS->CVG,6,6,0,0.0
route,AUS->DAL,23,23,0,0.0
route,AUS->DCA,3,3,0,0.0
route,AUS->DEN,31,31,0,0.0
route,AUS->DFW,36,36,0,0.0
route,AUS->DTW,2,2,0,0.0
route,AUS->ELP,7,7,0,0.0
route,AUS->EWR,18,18,0,0.0
route,AUS->FLL,5,5,0,0.0
route,AUS->HOU,19,19,0,0.0
route,AUS->HRL,4,4,0,0.0
route,AUS->IAD,9,9,0,0.0
route,AUS->IAH,24,24,0,0.0
route,AUS->IND,1,1,0,0.0
route,AUS->JAX,1,1,0,0.0
route,AUS->JFK,9,9,0,0.0
route,AUS->LAS,15,15,0,0.0
route,AUS->LAX,33,33,0,0.0
route,AUS->LBB,5,5,0,0.0
route,AUS->LGB,3,3,0,0.0
route,AUS->MCI,2,2,0,0.0
route,AUS->MCO,16,16,0,0.0
route,AUS->MDW,14,14,0,0.0
route,AUS->MIA,11,11,0,0.0
route,AUS->MSP,8,8,0,0.0
route,AUS->MSY,10,10,0,0.0
route,AUS->OAK,3,3,0,0.0
route,AUS->ORD,21,21,0,0.0
route,AUS->PDX,5,5,0,0.0
route,AUS->PHL,6,6,0,0.0
route,AUS->PHX,31,31,0,0.0
route,AUS->RDU,3,2,1,0.33333333333333337
route,AUS->RNO,1,1,0,0.0
route,AUS->SAN,17,17,0,0.0
route,AUS->SEA,10,10,0,0.0
route,AUS->SFO,28,28,0,0.0
route,AUS->SJC,14,14,0,0.0
route,AUS->SLC,6,6,0,0.0
route,AUS->SMF,3,3,0,0.0
route,AUS->STL,9,9,0,0.0
route,AUS->TPA,2,2,0,0.0
route,AUS->VPS,1,1,0,0.0
route,AVL->ATL,27,27,0,0.0
route,AVL->CLT,17,17,0,0.0
route,AVL->EWR,3,2,1,0.33333333333333337
route,AVL->FLL,4,4,0,0.0
route,AVL->IAD,1,0,1,1.0
route,AVL->MCO,1,1,0,0.0
route,AVL->ORD,2,2,0,0.0
route,AVL->PGD,3,3,0,0.0
route,AVL->PIE,5,5,0,0.0
route,AVL->SFB,4,4,0,0.0
route,AVP->ATL,7,7,0,0.0
route,AVP->CLT,14,14,0,0.0
route,AVP->DTW,10,10,0,0.0
route,AVP->IAD,9,0,9,1.0
route,AVP->ORD,7,5,2,0.2857142857142857
route,AVP->PHL,7,0,7,1.0
route,AZA->BIL,1,1,0,0.0
route,AZA->BIS,1,1,0,0.0
route,AZA->BLI,1,1,0,0.0
route,AZA->BZN,1,1,0,0.0
route,AZA->CID,4,4,0,0.0
route,AZA->CVG,1,1,0,0.0
route,AZA->FAR,2,2,0,0.0
route,AZA->FCA,2,2,0,0.0
route,AZA->FSD,3,3,0,0.0
route,AZA->FWA,2,2,0,0.0
route,AZA->GFK,2,2,0,0.0
route,AZA->GRI,1,1,0,0.0
route,AZA->GRR,2,2,0,0.0
route,AZA->GTF,1,1,0,0.0
route,AZA->ICT,2,2,0,0.0
route,AZA->IDA,1,1,0,0.0
route,AZA->LAS,1,1,0,0.0
route,AZA->MCI,1,1,0,0.0
route,AZA->MFE,1,1,0,0.0
route,AZA->MLI,2,2,0,0.0
route,AZA->MSO,2,2,0,0.0
route,AZA->PIA,1,1,0,0.0
route,AZA->PSC,1,1,0,0.0
route,AZA->PVU,3,3,0,0.0
route,AZA->RAP,1,1,0,0.0
route,AZA->RDM,1,1,0,0.0
route,AZO->DTW,11,9,2,0.18181818181818177
route,AZO->MSP,3,3,0,0.0
route,AZO->ORD,17,11,6,0.3529411764705882
route,BDL->ATL,16,16,0,0.0
route,BDL->BWI,27,27,0,0.0
route,BDL->CLE,1,1,0,0.0
route,BDL->CLT,13,13,0,0.0
route,BDL->CVG,3,2,1,0.33333333333333337
route,BDL->DCA,17,17,0,0.0
route,BDL->DEN,11,11,0,0.0
route,BDL->DFW,7,7,0,0.0
route,BDL->DTW,10,10,0,0.0
route,BDL->FLL,14,14,0,0.0
route,BDL->IAD,10,10,0,0.0
route,BDL->IAH,4,4,0,0.0
route,BDL->LAX,2,2,0,0.0
route,BDL->MCO,21,21,0,0.0
route,BDL->MDW,4,4,0,0.0
route,BDL->MIA,3,3,0,0.0
route,BDL->MSP,7,7,0,0.0
route,BDL->MYR,1,1,0,0.0
route,BDL->ORD,24,24,0,0.0
route,BDL->PBI,2,2,0,0.0
route,BDL->PHL,15,12,3,0.19999999999999996
route,BDL->RDU,4,4,0,0.0
route,BDL->RSW,7,7,0,0.0
route,BDL->SJU,4,4,0,0.0
route,BDL->STL,1,1,0,0.0
route,BDL->TPA,10,10,0,0.0
route,BET->ANC,6,6,0,0.0
route,BFF->DEN,6,6,0,0.0
route,BFL->DEN,6,6,0,0.0
route,BFL->PHX,7,7,0,0.0
route,BFL->SFO,2,2,0,0.0
route,BGM->DTW,10,10,0,0.0
route,BGR->DCA,10,8,2,0.19999999999999996
route,BGR->EWR,8,8,0,0.0
route,BGR->JFK,1,1,0,0.0
route,BGR->LGA,9,9,0,0.0
route,BGR->PHL,16,4,12,0.75
route,BHM->ATL,25,25,0,0.0
route,BHM->BWI,6,6,0,0.0
route,BHM->CLT,16,15,1,0.0625
route,BHM->DAL,6,6,0,0.0
route,BHM->DCA,7,7,0,0.0
route,BHM->DEN,11,6,5,0.4545454545454546
route,BHM->DFW,20,20,0,0.0
route,BHM->DTW,6,6,0,0.0
route,BHM->HOU,6,6,0,0.0
route,BHM->IAH,22,22,0,0.0
route,BHM->LAS,1,1,0,0.0
route,BHM->LGA,2,2,0,0.0
route,BHM->MCO,6,6,0,0.0
route,BHM->MDW,4,4,0,0.0
route,BHM->MIA,3,3,0,0.0
route,BHM->ORD,14,10,4,0.2857142857142857
route,BHM->PHL,7,5,2,0.2857142857142857
route,BHM->TPA,9,9,0,0.0
route,BIL->AZA,4,4,0,0.0
route,BIL->DEN,15,11,4,0.2666666666666667
route,BIL->DFW,2,2,0,0.0
route,BIL->LAS,3,3,0,0.0
route,BIL->MSP,3,3,0,0.0
route,BIL->PDX,4,0,4,1.0
route,BIL->SEA,4,0,4,1.0
route,BIL->SLC,10,10,0,0.0
route,BIS->DEN,17,4,13,0.7647058823529411
route,BIS->DFW,4,4,0,0.0
route,BIS->MSP,14,14,0,0.0
route,BIS->ORD,7,4,3,0.4285714285714286
route,BIS->SFB,2,2,0,0.0
route,BJI->MSP,10,10,0,0.0
route,BKG->DEN,2,2,0,0.0
route,BLI->AZA,1,1,0,0.0
route,BLI->LAS,7,7,0,0.0
route,BLI->LAX,3,3,0,0.0
route,BLI->OAK,4,4,0,0.0
route,BLI->PSP,5,5,0,0.0
route,BLI->SAN,1,1,0,0.0
route,BLI->SEA,15,0,15,1.0
route,BLV->AZA,3,3,0,0.0
route,BLV->LAS,1,1,0,0.0
route,BLV->PGD,1,1,0,0.0
route,BLV->PIE,1,1,0,0.0
route,BLV->SFB,3,3,0,0.0
route,BLV->SRQ,1,1,0,0.0
route,BLV->VPS,2,2,0,0.0
route,BMI->ATL,6,6,0,0.0
route,BMI->DEN,1,1,0,0.0
route,BMI->DFW,5,5,0,0.0
route,BMI->MCO,1,1,0,0.0
route,BMI->ORD,10,10,0,0.0
route,BMI->PIE,1,1,0,0.0
route,BNA->ATL,46,46,0,0.0
route,BNA->AUS,11,11,0,0.0
route,BNA->BOS,23,23,0,0.0
route,BNA->BWI,19,19,0,0.0
route,BNA->CHS,7,7,0,0.0
route,BNA->CLE,8,8,0,0.0
route,BNA->CLT,17,17,0,0.0
route,BNA->CMH,7,7,0,0.0
route,BNA->DAL,18,18,0,0.0
route,BNA->DCA,19,19,0,0.0
route,BNA->DEN,33,33,0,0.0
route,BNA->DFW,22,22,0,0.0
route,BNA->DTW,34,34,0,0.0
route,BNA->ECP,8,8,0,0.0
route,BNA->EWR,20,19,1,0.050000000000000044
route,BNA->FLL,20,20,0,0.0
route,BNA->HOU,11,11,0,0.0
route,BNA->IAD,5,5,0,0.0
route,BNA->IAH,18,18,0,0.0
route,BNA->JAX,13,13,0,0.0
route,BNA->JFK,9,9,0,0.0
route,BNA->LAS,9,9,0,0.0
route,BNA->LAX,17,17,0,0.0
route,BNA->LGA,43,43,0,0.0
route,BNA->MCI,8,8,0,0.0
route,BNA->MCO,18,18,0,0.0
route,BNA->MDW,25,25,0,0.0
route,BNA->MIA,9,9,0,0.0
route,BNA->MKE,4,4,0,0.0
route,BNA->MSP,15,14,1,0.06666666666666665
route,BNA->MSY,13,13,0,0.0
route,BNA->OAK,7,7,0,0.0
route,BNA->ORD,46,43,3,0.06521739130434778
route,BNA->PGD,1,1,0,0.0
route,BNA->PHL,29,29,0,0.0
route,BNA->PHX,11,11,0,0.0
route,BNA->PIT,8,8,0,0.0
route,BNA->PNS,5,5,0,0.0
route,BNA->RDU,14,11,3,0.2142857142857143
route,BNA->SAN,11,11,0,0.0
route,BNA->SAT,8,8,0,0.0
route,BNA->SEA,7,7,0,0.0
route,BNA->SFB,1,1,0,0.0
route,BNA->SFO,9,9,0,0.0
route,BNA->SJC,3,3,0,0.0
route,BNA->SLC,7,7,0,0.0
route,BNA->STL,6,6,0,0.0
route,BNA->TPA,9,9,0,0.0
route,BNA->TTN,1,1,0,0.0
route,BNA->VPS,1,1,0,0.0
route,BOI->AZA,1,1,0,0.0
route,BOI->DEN,21,21,0,0.0
route,BOI->DFW,6,6,0,0.0
route,BOI->GEG,9,3,6,0.6666666666666667
route,BOI->IAH,4,4,0,0.0
route,BOI->LAS,12,12,0,0.0
route,BOI->LAX,8,8,0,0.0
route,BOI->MSP,7,7,0,0.0
route,BOI->OAK,9,9,0,0.0
route,BOI->ORD,5,5,0,0.0
route,BOI->PDX,11,1,10,0.9090909090909091
route,BOI->PHX,12,12,0,0.0
route,BOI->RNO,4,0,4,1.0
route,BOI->SAN,4,4,0,0.0
route,BOI->SEA,38,19,19,0.5
route,BOI->SFO,17,17,0,0.0
route,BOI->SJC,6,6,0,0.0
route,BOI->SLC,14,14,0,0.0
route,BOI->SMF,11,6,5,0.4545454545454546
route,BOS->ATL,48,48,0,0.0
route,BOS->AUS,8,8,0,0.0
route,BOS->BNA,19,19,0,0.0
route,BOS->BUF,24,24,0,0.0
route,BOS->BUR,3,3,0,0.0
route,BOS->BWI,39,39,0,0.0
route,BOS->CHS,10,10,0,0.0
route,BOS->CLE,25,25,0,0.0
route,BOS->CLT,44,44,0,0.0
route,BOS->CMH,16,16,0,0.0
route,BOS->CVG,13,13,0,0.0
route,BOS->DAL,1,1,0,0.0
route,BOS->DCA,92,92,0,0.0
route,BOS->DEN,21,21,0,0.0
route,BOS->DFW,26,26,0,0.0
route,BOS->DTW,24,24,0,0.0
route,BOS->EWR,64,64,0,0.0
route,BOS->FLL,27,27,0,0.0
route,BOS->HOU,5,5,0,0.0
route,BOS->IAD,20,20,0,0.0
route,BOS->IAH,15,15,0,0.0
route,BOS->IND,12,12,0,0.0
route,BOS->JAX,12,12,0,0.0
route,BOS->JFK,68,68,0,0.0
route,BOS->LAS,18,18,0,0.0
route,BOS->LAX,35,35,0,0.0
route,BOS->LGA,82,82,0,0.0
route,BOS->LGB,2,2,0,0.0
route,BOS->MCI,4,4,0,0.0
route,BOS->MCO,32,32,0,0.0
route,BOS->MDT,2,0,2,1.0
route,BOS->MDW,10,10,0,0.0
route,BOS->MIA,14,14,0,0.0
route,BOS->MKE,10,10,0,0.0
route,BOS->MSP,25,25,0,0.0
route,BOS->MSY,12,12,0,0.0
route,BOS->MYR,4,4,0,0.0
route,BOS->ORD,72,72,0,0.0
route,BOS->ORF,1,1,0,0.0
route,BOS->PBI,15,15,0,0.0
route,BOS->PDX,3,3,0,0.0
route,BOS->PHL,61,60,1,0.016393442622950838
route,BOS->PHX,22,22,0,0.0
route,BOS->PIT,34,34,0,0.0
route,BOS->RDU,36,30,6,0.16666666666666663
route,BOS->RIC,22,15,7,0.31818181818181823
route,BOS->ROC,12,9,3,0.25
route,BOS->RSW,20,20,0,0.0
route,BOS->SAN,10,10,0,0.0
route,BOS->SAV,4,4,0,0.0
route,BOS->SEA,16,16,0,0.0
route,BOS->SFO,42,42,0,0.0
route,BOS->SJU,8,8,0,0.0
route,BOS->SLC,9,9,0,0.0
route,BOS->SRQ,3,3,0,0.0
route,BOS->STL,9,9,0,0.0
route,BOS->SYR,5,5,0,0.0
route,BOS->TPA,32,32,0,0.0
route,BPT->DFW,8,8,0,0.0
route,BQK->ATL,8,8,0,0.0
route,BQN->EWR,4,4,0,0.0
route,BQN->FLL,8,8,0,0.0
route,BQN->JFK,2,2,0,0.0
route,BQN->MCO,5,5,0,0.0
route,BRD->MSP,6,6,0,0.0
route,BRO->DFW,5,5,0,0.0
route,BRO->IAH,13,13,0,0.0
route,BRO->ORD,1,1,0,0.0
route,BRW->ANC,1,1,0,0.0
route,BRW->FAI,4,4,0,0.0
route,BTM->SLC,7,7,0,0.0
route,BTR->ATL,23,23,0,0.0
route,BTR->CLT,15,15,0,0.0
route,BTR->DFW,11,11,0,0.0
route,BTR->IAH,15,15,0,0.0
route,BTV->ATL,2,2,0,0.0
route,BTV->CLT,3,3,0,0.0
route,BTV->DCA,5,5,0,0.0
route,BTV->DTW,6,6,0,0.0
route,BTV->EWR,13,8,5,0.3846153846153846
route,BTV->IAD,14,8,6,0.4285714285714286
