run_id,phase_key,seed,source_row,ID,fold,y_true,probability,threshold,prediction,n_estimators,raw_missing__Month,raw_missing__Day_of_Month,raw_missing__Estimated_Departure_Time,raw_missing__Estimated_Arrival_Time,raw_missing__Cancelled,raw_missing__Diverted,raw_missing__Origin_Airport,raw_missing__Origin_Airport_ID,raw_missing__Origin_State,raw_missing__Destination_Airport,raw_missing__Destination_Airport_ID,raw_missing__Destination_State,raw_missing__Distance,raw_missing__Airline,raw_missing__Carrier_Code(IATA),raw_missing__Carrier_ID(DOT),raw_missing__Tail_Number,feature_missing__Airline,feature_missing__Dep_Hour,feature_missing__Arr_Hour,probability_error,error_type,raw__Month,raw__Day_of_Month,raw__Estimated_Departure_Time,raw__Estimated_Arrival_Time,raw__Cancelled,raw__Diverted,raw__Origin_Airport,raw__Origin_Airport_ID,raw__Origin_State,raw__Destination_Airport,raw__Destination_Airport_ID,raw__Destination_State,raw__Distance,raw__Airline,raw__Carrier_Code(IATA),raw__Carrier_ID(DOT),raw__Tail_Number
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_fixed,42,288306,TRAIN_288306,0,1,0.04237134949739032,0.22,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9576286505026097,FN,2,1,908.0,1003.0,0,0,ITO,12402,Hawaii,HNL,12173,Hawaii,216.0,Hawaiian Airlines Inc.,HA,19690.0,N477HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_fixed,42,840957,TRAIN_840957,2,1,0.0433573642451428,0.22,0,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9566426357548572,FN,12,14,613.0,659.0,0,0,HNL,12173,,KOA,12758,Hawaii,163.0,Hawaiian Airlines Inc.,HA,19690.0,N478HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_fixed,42,943440,TRAIN_943440,2,1,0.043935684919147726,0.22,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9560643150808523,FN,4,6,1321.0,1407.0,0,0,HNL,12173,Hawaii,LIH,12982,Hawaii,102.0,Hawaiian Airlines Inc.,HA,19690.0,N481HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_fixed,42,992018,TRAIN_992018,0,1,0.04655770620854581,0.22,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9534422937914542,FN,5,2,1342.0,1427.0,0,0,HNL,12173,Hawaii,OGG,13830,Hawaii,100.0,Hawaiian Airlines Inc.,HA,19690.0,N495HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_fixed,42,139068,TRAIN_139068,2,1,0.049147815532303726,0.22,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9508521844676963,FN,4,6,1430.0,1518.0,0,0,KOA,12758,Hawaii,HNL,12173,Hawaii,163.0,Hawaiian Airlines Inc.,HA,19690.0,N491HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_fixed,42,595678,TRAIN_595678,0,1,0.04929910576423093,0.22,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9507008942357691,FN,9,25,710.0,750.0,0,0,HNL,12173,Hawaii,LIH,12982,Hawaii,102.0,Hawaiian Airlines Inc.,HA,19690.0,N484HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_fixed,42,208519,TRAIN_208519,3,1,0.05002411530991341,0.23,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9499758846900865,FN,8,22,501.0,546.0,0,0,HNL,12173,Hawaii,KOA,12758,Hawaii,163.0,Hawaiian Airlines Inc.,HA,19690.0,N484HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_fixed,42,22685,TRAIN_022685,0,1,0.051127552681059035,0.22,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9488724473189409,FN,9,6,500.0,551.0,0,0,HNL,12173,Hawaii,ITO,12402,Hawaii,216.0,Hawaiian Airlines Inc.,HA,19690.0,N479HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_fixed,42,600494,TRAIN_600494,3,1,0.05115029845828922,0.23,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9488497015417108,FN,7,9,717.0,752.0,0,0,LIH,12982,Hawaii,HNL,12173,,102.0,Hawaiian Airlines Inc.,HA,19690.0,N480HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_fixed,42,394481,TRAIN_394481,1,1,0.051270015685677794,0.23,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9487299843143222,FN,10,30,622.0,701.0,0,0,HNL,12173,Hawaii,OGG,13830,Hawaii,100.0,Hawaiian Airlines Inc.,HA,19690.0,N488HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,722761,TRAIN_722761,4,0,0.7278530651936665,0.23,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7278530651936665,FP,1,26,1840.0,2145.0,0,0,HPN,12197,New York,FLL,11697,Florida,1097.0,JetBlue Airways,B6,20409.0,N627JB
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,917086,TRAIN_917086,0,0,0.6772441177424472,0.22,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6772441177424472,FP,1,28,2110.0,2358.0,0,0,EWR,11618,New Jersey,MCO,13204,Florida,937.0,JetBlue Airways,B6,20409.0,N643JB
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,75033,TRAIN_075033,1,0,0.6708271846514807,0.23,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6708271846514807,FP,8,5,1825.0,2045.0,0,0,ATL,10397,Georgia,JFK,12478,New York,760.0,JetBlue Airways,,20409.0,N587JB
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,208078,TRAIN_208078,4,0,0.6532536987367529,0.23,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6532536987367529,FP,5,7,1657.0,2006.0,0,0,EWR,11618,New Jersey,FLL,11697,Florida,1065.0,JetBlue Airways,,20409.0,N587JB
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,711604,TRAIN_711604,3,0,0.6231443884330901,0.23,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6231443884330901,FP,12,8,1658.0,1954.0,0,0,EWR,11618,New Jersey,MCO,13204,Florida,937.0,JetBlue Airways,B6,20409.0,N591JB
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,756979,TRAIN_756979,4,0,0.6146022929308278,0.23,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6146022929308278,FP,5,10,2012.0,2314.0,0,0,FLL,11697,Florida,JFK,12478,New York,1069.0,JetBlue Airways,B6,20409.0,N715JB
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,338005,TRAIN_338005,2,0,0.6119963731047028,0.23,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6119963731047028,FP,7,10,1859.0,2211.0,0,0,EWR,11618,New Jersey,SMF,14893,California,2500.0,United Air Lines Inc.,UA,19977.0,N841UA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,30633,TRAIN_030633,2,0,0.6114923228481371,0.23,1,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6114923228481371,FP,11,3,1900.0,,0,0,BUF,10792,New York,EWR,11618,New Jersey,282.0,"Commutair Aka Champlain Enterprises, Inc.",UA,,N16149
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,10727,TRAIN_010727,0,0,0.6085069846866904,0.22,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6085069846866904,FP,6,28,1240.0,1555.0,0,0,BNA,10693,Tennessee,EWR,11618,New Jersey,748.0,Southwest Airlines Co.,WN,,N496WN
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,372994,TRAIN_372994,4,0,0.603355461417155,0.23,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603355461417155,FP,9,23,1850.0,2153.0,0,0,HPN,12197,New York,FLL,11697,Florida,1097.0,JetBlue Airways,B6,20409.0,N624JB
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,288306,TRAIN_288306,0,1,0.041444157225283294,0.22,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9585558427747167,FN,2,1,908.0,1003.0,0,0,ITO,12402,Hawaii,HNL,12173,Hawaii,216.0,Hawaiian Airlines Inc.,HA,19690.0,N477HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,595678,TRAIN_595678,0,1,0.04162367307946685,0.22,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9583763269205332,FN,9,25,710.0,750.0,0,0,HNL,12173,Hawaii,LIH,12982,Hawaii,102.0,Hawaiian Airlines Inc.,HA,19690.0,N484HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,840957,TRAIN_840957,2,1,0.04217425297223676,0.23,0,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9578257470277632,FN,12,14,613.0,659.0,0,0,HNL,12173,,KOA,12758,Hawaii,163.0,Hawaiian Airlines Inc.,HA,19690.0,N478HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,208519,TRAIN_208519,3,1,0.04470031556128644,0.23,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9552996844387136,FN,8,22,501.0,546.0,0,0,HNL,12173,Hawaii,KOA,12758,Hawaii,163.0,Hawaiian Airlines Inc.,HA,19690.0,N484HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,437094,TRAIN_437094,2,1,0.045385300053849414,0.23,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9546146999461506,FN,3,24,1635.0,1723.0,0,0,KOA,12758,Hawaii,HNL,12173,Hawaii,163.0,Hawaiian Airlines Inc.,HA,19690.0,N491HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,456982,TRAIN_456982,2,1,0.04671475706435726,0.23,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9532852429356428,FN,1,22,1102.0,1145.0,0,0,HNL,12173,Hawaii,OGG,13830,Hawaii,100.0,Hawaiian Airlines Inc.,,,N490HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,394481,TRAIN_394481,1,1,0.04706271319985151,0.23,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9529372868001484,FN,10,30,622.0,701.0,0,0,HNL,12173,Hawaii,OGG,13830,Hawaii,100.0,Hawaiian Airlines Inc.,HA,19690.0,N488HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,252884,TRAIN_252884,0,1,0.047447587500634825,0.22,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9525524124993652,FN,12,21,1749.0,1830.0,0,0,HNL,12173,Hawaii,LIH,12982,Hawaii,102.0,Hawaiian Airlines Inc.,HA,,N488HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,139068,TRAIN_139068,2,1,0.048229527445434274,0.23,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9517704725545657,FN,4,6,1430.0,1518.0,0,0,KOA,12758,Hawaii,HNL,12173,Hawaii,163.0,Hawaiian Airlines Inc.,HA,19690.0,N491HA
37b0a58523ae97dc7659c6de2b5d40eb745725af98a8804f04cb6aa4689783b5,P6_clean,42,600494,TRAIN_600494,3,1,0.05019766486436285,0.23,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9498023351356372,FN,7,9,717.0,752.0,0,0,LIH,12982,Hawaii,HNL,12173,,102.0,Hawaiian Airlines Inc.,HA,19690.0,N480HA
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,597186,TRAIN_597186,0,0,0.719074909010071,0.22,1,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.719074909010071,FP,1,31,,2130.0,0,0,MCO,13204,,BOS,10721,Massachusetts,1121.0,JetBlue Airways,B6,20409.0,N948JB
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,950811,TRAIN_950811,4,0,0.6902387325775112,0.22,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6902387325775112,FP,2,10,1354.0,1628.0,0,0,MCO,13204,Florida,JFK,12478,New York,944.0,JetBlue Airways,B6,20409.0,N948JB
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,665864,TRAIN_665864,0,0,0.6804278462511759,0.22,1,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6804278462511759,FP,4,20,,2209.0,0,0,MCO,13204,Florida,JFK,12478,New York,944.0,JetBlue Airways,B6,20409.0,N948JB
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,674975,TRAIN_674975,2,0,0.6764029369496708,0.23,1,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6764029369496708,FP,6,12,2030.0,2156.0,0,0,DCA,11278,,EWR,11618,New Jersey,199.0,"Commutair Aka Champlain Enterprises, Inc.",UA,20445.0,N11187
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,982835,TRAIN_982835,3,0,0.6711582482948307,0.23,1,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6711582482948307,FP,5,18,1915.0,2057.0,0,0,ORF,13931,Virginia,EWR,11618,,284.0,"Commutair Aka Champlain Enterprises, Inc.",UA,20445.0,N13161
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,504317,TRAIN_504317,0,0,0.6475683532809061,0.22,1,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6475683532809061,FP,2,26,1908.0,2147.0,0,0,MCO,13204,,JFK,12478,New York,944.0,JetBlue Airways,B6,20409.0,N948JB
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,372994,TRAIN_372994,4,0,0.6203019360545178,0.22,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6203019360545178,FP,9,23,1850.0,2153.0,0,0,HPN,12197,New York,FLL,11697,Florida,1097.0,JetBlue Airways,B6,20409.0,N624JB
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,307209,TRAIN_307209,2,0,0.6163868548890205,0.23,1,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6163868548890205,FP,6,25,1835.0,1959.0,0,0,EWR,11618,New Jersey,ALB,10257,,143.0,"Commutair Aka Champlain Enterprises, Inc.",UA,20445.0,N11187
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,10727,TRAIN_010727,0,0,0.614708535497151,0.22,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.614708535497151,FP,6,28,1240.0,1555.0,0,0,BNA,10693,Tennessee,EWR,11618,New Jersey,748.0,Southwest Airlines Co.,WN,,N496WN
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,624875,TRAIN_624875,4,0,0.6059755899807631,0.22,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6059755899807631,FP,7,27,1101.0,1242.0,0,0,ORD,13930,Illinois,COS,11109,Colorado,911.0,Frontier Airlines Inc.,F9,20436.0,N305FR
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,456982,TRAIN_456982,4,1,0.025714635645142977,0.22,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.974285364354857,FN,1,22,1102.0,1145.0,0,0,HNL,12173,Hawaii,OGG,13830,Hawaii,100.0,Hawaiian Airlines Inc.,,,N490HA
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,22685,TRAIN_022685,4,1,0.026214640378822426,0.22,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9737853596211776,FN,9,6,500.0,551.0,0,0,HNL,12173,Hawaii,ITO,12402,Hawaii,216.0,Hawaiian Airlines Inc.,HA,19690.0,N479HA
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,625007,TRAIN_625007,4,1,0.0322103146095095,0.22,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9677896853904905,FN,1,13,1548.0,1636.0,0,0,HNL,12173,Hawaii,KOA,12758,Hawaii,163.0,Hawaiian Airlines Inc.,HA,,N478HA
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,431529,TRAIN_431529,4,1,0.0360121660213429,0.22,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9639878339786571,FN,12,21,1639.0,1733.0,0,0,ITO,12402,Hawaii,HNL,12173,Hawaii,216.0,Hawaiian Airlines Inc.,HA,19690.0,N477HA
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,943440,TRAIN_943440,1,1,0.04086556920369884,0.23,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9591344307963011,FN,4,6,1321.0,1407.0,0,0,HNL,12173,Hawaii,LIH,12982,Hawaii,102.0,Hawaiian Airlines Inc.,HA,19690.0,N481HA
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,40771,TRAIN_040771,4,1,0.04112636830466781,0.22,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9588736316953322,FN,1,15,700.0,837.0,0,0,SDF,14730,Kentucky,ATL,10397,Georgia,321.0,Delta Air Lines Inc.,DL,19790.0,N929DN
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,988052,TRAIN_988052,4,1,0.04113328755246174,0.22,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9588667124475383,FN,10,17,750.0,1000.0,0,0,BNA,10693,Tennessee,AUS,10423,Texas,756.0,Southwest Airlines Co.,WN,,N557WN
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,885943,TRAIN_885943,4,1,0.04156176676722088,0.22,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9584382332327791,FN,2,2,820.0,916.0,0,0,HNL,12173,Hawaii,ITO,12402,Hawaii,216.0,Hawaiian Airlines Inc.,HA,19690.0,N486HA
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,422056,TRAIN_422056,0,1,0.04219204984184381,0.22,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9578079501581562,FN,3,6,1714.0,1755.0,0,0,HNL,12173,Hawaii,LIH,12982,Hawaii,102.0,Hawaiian Airlines Inc.,HA,19690.0,N490HA
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_fixed,1,595678,TRAIN_595678,1,1,0.04375957965486284,0.23,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9562404203451371,FN,9,25,710.0,750.0,0,0,HNL,12173,Hawaii,LIH,12982,Hawaii,102.0,Hawaiian Airlines Inc.,HA,19690.0,N484HA
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_clean,1,597186,TRAIN_597186,0,0,0.7448553250477702,0.22,1,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7448553250477702,FP,1,31,,2130.0,0,0,MCO,13204,,BOS,10721,Massachusetts,1121.0,JetBlue Airways,B6,20409.0,N948JB
b34cc1dd340d49c0cfd544ad7396216c40bd968066a4591fb5dd421c06827422,P6_clean,1,950811,TRAIN_950811,4,0,0.7248773044227018,0.22,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7248773044227018,FP,2,10,1354.0,1628.0,0,0,MCO,13204,Florida,JFK,12478,New York,944.0,JetBlue Airways,B6,20409.0,N948JB
