dimension,value,eligible_rows,matched_rows,unmatched_rows,unmatched_rate
route,ABE->DTW,5,5,0,0.0
route,ABE->ORD,7,7,0,0.0
route,ABE->PGD,1,1,0,0.0
route,ABE->PHL,4,4,0,0.0
route,ABE->PIE,1,1,0,0.0
route,ABE->SFB,5,5,0,0.0
route,ABI->DFW,23,23,0,0.0
route,ABQ->ATL,13,13,0,0.0
route,ABQ->AUS,2,2,0,0.0
route,ABQ->BWI,6,6,0,0.0
route,ABQ->DAL,13,13,0,0.0
route,ABQ->DEN,30,30,0,0.0
route,ABQ->DFW,16,16,0,0.0
route,ABQ->HOU,6,6,0,0.0
route,ABQ->IAH,9,9,0,0.0
route,ABQ->JFK,3,3,0,0.0
route,ABQ->LAS,12,12,0,0.0
route,ABQ->LAX,24,24,0,0.0
route,ABQ->MCI,4,4,0,0.0
route,ABQ->MDW,4,4,0,0.0
route,ABQ->MSP,3,3,0,0.0
route,ABQ->OAK,5,5,0,0.0
route,ABQ->ORD,8,8,0,0.0
route,ABQ->PDX,6,6,0,0.0
route,ABQ->PHX,35,35,0,0.0
route,ABQ->SAN,11,11,0,0.0
route,ABQ->SEA,3,3,0,0.0
route,ABQ->SFO,10,10,0,0.0
route,ABQ->SJC,2,2,0,0.0
route,ABQ->SLC,14,14,0,0.0
route,ABQ->SNA,2,2,0,0.0
route,ABR->MSP,8,8,0,0.0
route,ABY->ATL,14,14,0,0.0
route,ACK->JFK,4,4,0,0.0
route,ACT->DFW,15,15,0,0.0
route,ACV->DEN,1,1,0,0.0
route,ACV->LAX,5,5,0,0.0
route,ACV->SFO,17,17,0,0.0
route,ACY->ATL,5,5,0,0.0
route,ACY->FLL,2,2,0,0.0
route,ACY->MCO,6,6,0,0.0
route,ACY->MYR,8,8,0,0.0
route,ACY->RSW,2,2,0,0.0
route,ACY->TPA,1,1,0,0.0
route,ADQ->ANC,3,3,0,0.0
route,AEX->ATL,14,14,0,0.0
route,AEX->DFW,7,7,0,0.0
route,AEX->IAH,9,9,0,0.0
route,AGS->ATL,18,18,0,0.0
route,AGS->CLT,20,20,0,0.0
route,AGS->DFW,2,2,0,0.0
route,ALB->ATL,7,7,0,0.0
route,ALB->BWI,11,11,0,0.0
route,ALB->CLT,12,12,0,0.0
route,ALB->DCA,13,13,0,0.0
route,ALB->DEN,3,3,0,0.0
route,ALB->DTW,10,10,0,0.0
route,ALB->EWR,12,12,0,0.0
route,ALB->FLL,2,2,0,0.0
route,ALB->IAD,15,15,0,0.0
route,ALB->LAS,2,2,0,0.0
route,ALB->MCO,3,3,0,0.0
route,ALB->MDW,3,3,0,0.0
route,ALB->MSP,1,1,0,0.0
route,ALB->ORD,16,16,0,0.0
route,ALB->PHL,17,17,0,0.0
route,ALB->RDU,1,1,0,0.0
route,ALB->TPA,4,4,0,0.0
route,ALO->ORD,8,8,0,0.0
route,ALW->SEA,9,9,0,0.0
route,AMA->DAL,12,12,0,0.0
route,AMA->DEN,7,7,0,0.0
route,AMA->DFW,19,19,0,0.0
route,AMA->HOU,1,1,0,0.0
route,AMA->IAH,8,8,0,0.0
route,AMA->LAS,2,2,0,0.0
route,AMA->PHX,4,4,0,0.0
route,ANC->ADQ,8,8,0,0.0
route,ANC->BET,9,9,0,0.0
route,ANC->CDV,5,5,0,0.0
route,ANC->DEN,5,5,0,0.0
route,ANC->DFW,1,1,0,0.0
route,ANC->DUT,5,5,0,0.0
route,ANC->FAI,19,19,0,0.0
route,ANC->HNL,2,2,0,0.0
route,ANC->JNU,19,19,0,0.0
route,ANC->LAX,1,1,0,0.0
route,ANC->MSP,3,3,0,0.0
route,ANC->OME,4,4,0,0.0
route,ANC->OTZ,5,5,0,0.0
route,ANC->PDX,7,7,0,0.0
route,ANC->SCC,5,5,0,0.0
route,ANC->SEA,54,54,0,0.0
route,APN->DTW,4,4,0,0.0
route,APN->PLN,3,3,0,0.0
route,ART->PHL,5,5,0,0.0
route,ASE->DEN,15,15,0,0.0
route,ASE->DFW,2,2,0,0.0
route,ASE->LAX,7,7,0,0.0
route,ASE->ORD,2,2,0,0.0
route,ASE->SLC,4,4,0,0.0
route,ATL->ABE,10,10,0,0.0
route,ATL->ABQ,11,11,0,0.0
route,ATL->ABY,11,11,0,0.0
route,ATL->AEX,11,11,0,0.0
route,ATL->AGS,25,25,0,0.0
route,ATL->ALB,10,10,0,0.0
route,ATL->ATW,3,3,0,0.0
route,ATL->AUS,34,34,0,0.0
route,ATL->AVL,17,17,0,0.0
route,ATL->AVP,2,2,0,0.0
route,ATL->BDL,15,15,0,0.0
route,ATL->BHM,33,33,0,0.0
route,ATL->BMI,12,12,0,0.0
route,ATL->BNA,44,44,0,0.0
route,ATL->BOS,55,55,0,0.0
route,ATL->BQK,5,5,0,0.0
route,ATL->BTR,21,21,0,0.0
route,ATL->BTV,5,5,0,0.0
route,ATL->BUF,10,10,0,0.0
route,ATL->BUR,4,4,0,0.0
route,ATL->BWI,58,58,0,0.0
route,ATL->CAE,17,17,0,0.0
route,ATL->CAK,11,11,0,0.0
route,ATL->CHA,39,39,0,0.0
route,ATL->CHO,14,14,0,0.0
route,ATL->CHS,29,29,0,0.0
route,ATL->CID,4,4,0,0.0
route,ATL->CLE,37,37,0,0.0
route,ATL->CLT,63,63,0,0.0
route,ATL->CMH,49,49,0,0.0
route,ATL->COS,1,1,0,0.0
route,ATL->CRW,13,13,0,0.0
route,ATL->CSG,12,12,0,0.0
route,ATL->CVG,25,25,0,0.0
route,ATL->DAB,24,24,0,0.0
route,ATL->DAL,30,30,0,0.0
route,ATL->DAY,11,11,0,0.0
route,ATL->DCA,58,58,0,0.0
route,ATL->DEN,44,44,0,0.0
route,ATL->DFW,54,54,0,0.0
route,ATL->DHN,10,10,0,0.0
route,ATL->DSM,11,11,0,0.0
route,ATL->DTW,51,51,0,0.0
route,ATL->ECP,20,20,0,0.0
route,ATL->ELP,6,6,0,0.0
route,ATL->EVV,10,10,0,0.0
route,ATL->EWN,6,6,0,0.0
route,ATL->EWR,68,68,0,0.0
route,ATL->EYW,15,15,0,0.0
route,ATL->FAY,25,25,0,0.0
route,ATL->FLL,60,60,0,0.0
route,ATL->FNT,8,8,0,0.0
route,ATL->FSD,2,2,0,0.0
route,ATL->FSM,9,9,0,0.0
route,ATL->FWA,5,5,0,0.0
route,ATL->GNV,23,23,0,0.0
route,ATL->GPT,11,11,0,0.0
route,ATL->GRB,7,7,0,0.0
route,ATL->GRR,15,15,0,0.0
route,ATL->GSO,25,25,0,0.0
route,ATL->GSP,42,42,0,0.0
route,ATL->GTR,12,12,0,0.0
route,ATL->HNL,2,2,0,0.0
route,ATL->HOU,40,40,0,0.0
route,ATL->HPN,20,20,0,0.0
route,ATL->HSV,27,27,0,0.0
route,ATL->IAD,30,30,0,0.0
route,ATL->IAH,44,44,0,0.0
route,ATL->ICT,5,5,0,0.0
route,ATL->ILM,11,11,0,0.0
route,ATL->IND,47,47,0,0.0
route,ATL->ISP,1,1,0,0.0
route,ATL->JAN,16,16,0,0.0
route,ATL->JAX,53,53,0,0.0
route,ATL->JFK,34,34,0,0.0
route,ATL->LAS,37,37,0,0.0
route,ATL->LAX,52,52,0,0.0
route,ATL->LEX,25,25,0,0.0
route,ATL->LFT,9,9,0,0.0
route,ATL->LGA,88,88,0,0.0
route,ATL->LIT,16,16,0,0.0
route,ATL->LNK,1,1,0,0.0
route,ATL->MCI,37,37,0,0.0
route,ATL->MCO,94,94,0,0.0
route,ATL->MDT,10,10,0,0.0
route,ATL->MDW,37,37,0,0.0
route,ATL->MEM,35,35,0,0.0
route,ATL->MGM,23,23,0,0.0
route,ATL->MHT,4,4,0,0.0
route,ATL->MIA,60,60,0,0.0
route,ATL->MKE,22,22,0,0.0
route,ATL->MLB,12,12,0,0.0
route,ATL->MLI,9,9,0,0.0
route,ATL->MLU,11,11,0,0.0
route,ATL->MOB,17,17,0,0.0
route,ATL->MSN,13,13,0,0.0
route,ATL->MSP,36,36,0,0.0
route,ATL->MSY,51,51,0,0.0
route,ATL->MYR,16,16,0,0.0
route,ATL->OAJ,11,11,0,0.0
route,ATL->OAK,1,1,0,0.0
route,ATL->OKC,14,14,0,0.0
route,ATL->OMA,17,17,0,0.0
route,ATL->ORD,67,67,0,0.0
route,ATL->ORF,30,30,0,0.0
route,ATL->PBI,42,42,0,0.0
route,ATL->PDX,12,12,0,0.0
route,ATL->PHF,11,11,0,0.0
route,ATL->PHL,51,51,0,0.0
route,ATL->PHX,39,39,0,0.0
route,ATL->PIA,10,10,0,0.0
route,ATL->PIT,26,26,0,0.0
route,ATL->PNS,21,21,0,0.0
route,ATL->PVD,3,3,0,0.0
route,ATL->PWM,5,5,0,0.0
route,ATL->RDU,52,52,0,0.0
route,ATL->RIC,34,34,0,0.0
route,ATL->ROA,17,17,0,0.0
route,ATL->ROC,8,8,0,0.0
route,ATL->RST,7,7,0,0.0
route,ATL->RSW,22,22,0,0.0
route,ATL->SAN,26,26,0,0.0
route,ATL->SAT,31,31,0,0.0
route,ATL->SAV,38,38,0,0.0
route,ATL->SBN,15,15,0,0.0
route,ATL->SDF,22,22,0,0.0
route,ATL->SEA,22,22,0,0.0
route,ATL->SFO,36,36,0,0.0
route,ATL->SGF,15,15,0,0.0
route,ATL->SHV,22,22,0,0.0
route,ATL->SJC,10,10,0,0.0
route,ATL->SJU,14,14,0,0.0
route,ATL->SLC,22,22,0,0.0
route,ATL->SMF,9,9,0,0.0
route,ATL->SNA,14,14,0,0.0
route,ATL->SRQ,16,16,0,0.0
route,ATL->STL,38,38,0,0.0
route,ATL->STT,2,2,0,0.0
route,ATL->SYR,15,15,0,0.0
route,ATL->TLH,21,21,0,0.0
route,ATL->TPA,74,74,0,0.0
route,ATL->TRI,17,17,0,0.0
route,ATL->TTN,5,5,0,0.0
route,ATL->TUL,16,16,0,0.0
route,ATL->TUS,7,7,0,0.0
route,ATL->TYS,30,30,0,0.0
route,ATL->VLD,4,4,0,0.0
route,ATL->VPS,23,23,0,0.0
route,ATL->XNA,19,19,0,0.0
route,ATW->ATL,7,7,0,0.0
route,ATW->AZA,2,2,0,0.0
route,ATW->DEN,4,4,0,0.0
route,ATW->DTW,11,11,0,0.0
route,ATW->MSP,7,7,0,0.0
route,ATW->ORD,17,17,0,0.0
route,ATW->SFB,1,1,0,0.0
route,ATY->DEN,5,5,0,0.0
route,ATY->ORD,1,1,0,0.0
route,AUS->ABQ,3,3,0,0.0
route,AUS->ATL,37,37,0,0.0
route,AUS->BNA,4,4,0,0.0
route,AUS->BOS,10,10,0,0.0
route,AUS->BWI,7,7,0,0.0
route,AUS->CHS,1,1,0,0.0
route,AUS->CLE,1,1,0,0.0
route,AUS->CLT,18,18,0,0.0
route,AUS->CMH,3,3,0,0.0
route,AUS->CVG,4,4,0,0.0
route,AUS->DAL,29,29,0,0.0
route,AUS->DCA,5,5,0,0.0
route,AUS->DEN,38,38,0,0.0
route,AUS->DFW,34,34,0,0.0
route,AUS->DTW,10,10,0,0.0
route,AUS->ELP,6,6,0,0.0
route,AUS->EWR,14,14,0,0.0
route,AUS->FLL,10,10,0,0.0
route,AUS->HOU,17,17,0,0.0
route,AUS->HRL,8,8,0,0.0
route,AUS->IAD,13,13,0,0.0
route,AUS->IAH,28,28,0,0.0
route,AUS->IND,1,1,0,0.0
route,AUS->JAX,1,1,0,0.0
route,AUS->JFK,23,23,0,0.0
route,AUS->LAS,11,11,0,0.0
route,AUS->LAX,25,25,0,0.0
route,AUS->LBB,2,2,0,0.0
route,AUS->LGB,3,3,0,0.0
route,AUS->MCI,2,2,0,0.0
route,AUS->MCO,9,9,0,0.0
route,AUS->MDW,11,11,0,0.0
route,AUS->MIA,14,14,0,0.0
route,AUS->MSP,14,14,0,0.0
route,AUS->MSY,11,11,0,0.0
route,AUS->OAK,3,3,0,0.0
route,AUS->OMA,1,1,0,0.0
route,AUS->ONT,2,2,0,0.0
route,AUS->ORD,24,24,0,0.0
route,AUS->PDX,2,2,0,0.0
route,AUS->PHL,7,7,0,0.0
route,AUS->PHX,27,27,0,0.0
route,AUS->RDU,7,7,0,0.0
route,AUS->RNO,1,1,0,0.0
route,AUS->SAN,12,12,0,0.0
route,AUS->SEA,12,12,0,0.0
route,AUS->SFO,28,28,0,0.0
route,AUS->SJC,15,15,0,0.0
route,AUS->SLC,10,10,0,0.0
route,AUS->SMF,5,5,0,0.0
route,AUS->SNA,3,3,0,0.0
route,AUS->STL,8,8,0,0.0
route,AUS->TPA,1,1,0,0.0
route,AUS->VPS,2,2,0,0.0
route,AVL->ATL,22,22,0,0.0
route,AVL->BWI,1,1,0,0.0
route,AVL->CLT,25,25,0,0.0
route,AVL->DFW,2,2,0,0.0
route,AVL->DTW,1,1,0,0.0
route,AVL->EWR,8,8,0,0.0
route,AVL->FLL,10,10,0,0.0
route,AVL->IAD,2,2,0,0.0
route,AVL->LGA,2,2,0,0.0
route,AVL->ORD,10,10,0,0.0
route,AVL->PGD,2,2,0,0.0
route,AVL->PHL,2,2,0,0.0
route,AVL->PIE,8,8,0,0.0
route,AVL->SFB,1,1,0,0.0
route,AVL->SRQ,1,1,0,0.0
route,AVL->TPA,1,1,0,0.0
route,AVP->ATL,4,4,0,0.0
route,AVP->CLT,5,5,0,0.0
route,AVP->DTW,3,3,0,0.0
route,AVP->EWR,1,1,0,0.0
route,AVP->IAD,2,2,0,0.0
route,AVP->ORD,12,12,0,0.0
route,AVP->PHL,13,13,0,0.0
route,AZA->ATW,2,2,0,0.0
route,AZA->BIL,2,2,0,0.0
route,AZA->BLV,1,1,0,0.0
route,AZA->BOI,2,2,0,0.0
route,AZA->BZN,2,2,0,0.0
route,AZA->CID,1,1,0,0.0
route,AZA->CVG,1,1,0,0.0
route,AZA->DSM,1,1,0,0.0
route,AZA->EUG,2,2,0,0.0
route,AZA->FAR,5,5,0,0.0
route,AZA->FSD,1,1,0,0.0
route,AZA->GRI,1,1,0,0.0
route,AZA->GRR,2,2,0,0.0
route,AZA->GTF,1,1,0,0.0
route,AZA->ICT,2,2,0,0.0
route,AZA->MLI,1,1,0,0.0
route,AZA->MSO,1,1,0,0.0
route,AZA->OAK,1,1,0,0.0
route,AZA->PIA,1,1,0,0.0
route,AZA->PIE,1,1,0,0.0
route,AZA->PSC,1,1,0,0.0
route,AZA->PVU,5,5,0,0.0
route,AZA->RAP,1,1,0,0.0
route,AZA->RFD,2,2,0,0.0
route,AZA->SCK,2,2,0,0.0
route,AZA->SGF,1,1,0,0.0
route,AZA->STC,1,1,0,0.0
route,AZO->DTW,15,15,0,0.0
route,AZO->MSP,6,6,0,0.0
route,AZO->ORD,12,12,0,0.0
route,BDL->ATL,21,21,0,0.0
route,BDL->BWI,18,18,0,0.0
route,BDL->CLE,2,2,0,0.0
route,BDL->CLT,19,19,0,0.0
route,BDL->CVG,1,1,0,0.0
route,BDL->DCA,19,19,0,0.0
route,BDL->DEN,5,5,0,0.0
route,BDL->DFW,6,6,0,0.0
route,BDL->DTW,14,14,0,0.0
route,BDL->FLL,14,14,0,0.0
route,BDL->IAD,15,15,0,0.0
route,BDL->IAH,2,2,0,0.0
route,BDL->LAS,2,2,0,0.0
route,BDL->LAX,4,4,0,0.0
route,BDL->MCO,18,18,0,0.0
route,BDL->MDW,6,6,0,0.0
route,BDL->MIA,1,1,0,0.0
route,BDL->MSP,9,9,0,0.0
route,BDL->MYR,3,3,0,0.0
route,BDL->ORD,33,33,0,0.0
route,BDL->PBI,2,2,0,0.0
route,BDL->PHL,17,17,0,0.0
route,BDL->RDU,4,4,0,0.0
route,BDL->RSW,2,2,0,0.0
route,BDL->SJU,4,4,0,0.0
route,BDL->STL,3,3,0,0.0
route,BDL->TPA,6,6,0,0.0
route,BET->ANC,8,8,0,0.0
route,BFF->DEN,4,4,0,0.0
route,BFL->DEN,7,7,0,0.0
route,BFL->DFW,2,2,0,0.0
route,BFL->PHX,9,9,0,0.0
route,BFL->SFO,3,3,0,0.0
route,BFM->DEN,1,1,0,0.0
route,BGM->DTW,12,12,0,0.0
route,BGR->CLT,3,3,0,0.0
route,BGR->DCA,9,9,0,0.0
route,BGR->EWR,11,11,0,0.0
route,BGR->LGA,19,19,0,0.0
route,BGR->ORD,1,1,0,0.0
route,BGR->PHL,19,19,0,0.0
route,BGR->PIE,3,3,0,0.0
route,BHM->ATL,33,33,0,0.0
route,BHM->BWI,1,1,0,0.0
route,BHM->CLT,17,17,0,0.0
route,BHM->DAL,7,7,0,0.0
route,BHM->DCA,11,11,0,0.0
route,BHM->DEN,5,5,0,0.0
route,BHM->DFW,11,11,0,0.0
route,BHM->DTW,10,10,0,0.0
route,BHM->HOU,6,6,0,0.0
route,BHM->IAH,18,18,0,0.0
route,BHM->LAS,4,4,0,0.0
route,BHM->LGA,10,10,0,0.0
route,BHM->MCO,5,5,0,0.0
route,BHM->MDW,6,6,0,0.0
route,BHM->MIA,11,11,0,0.0
route,BHM->ORD,20,20,0,0.0
route,BHM->PHL,1,1,0,0.0
route,BHM->TPA,5,5,0,0.0
route,BIL->AZA,1,1,0,0.0
route,BIL->DEN,13,13,0,0.0
route,BIL->LAS,1,1,0,0.0
route,BIL->MSP,8,8,0,0.0
route,BIL->PDX,4,4,0,0.0
route,BIL->SEA,8,8,0,0.0
route,BIL->SLC,9,9,0,0.0
route,BIS->AZA,2,2,0,0.0
route,BIS->DEN,12,12,0,0.0
route,BIS->DFW,4,4,0,0.0
route,BIS->LAS,1,1,0,0.0
route,BIS->MSP,16,16,0,0.0
route,BIS->ORD,9,9,0,0.0
route,BJI->MSP,2,2,0,0.0
route,BKG->DEN,3,3,0,0.0
route,BLI->AZA,1,1,0,0.0
route,BLI->LAS,6,6,0,0.0
route,BLI->LAX,1,1,0,0.0
route,BLI->OAK,1,1,0,0.0
route,BLI->PSP,2,2,0,0.0
route,BLI->SEA,14,14,0,0.0
route,BLI->TUS,1,1,0,0.0
route,BLV->LAS,1,1,0,0.0
route,BLV->PGD,2,2,0,0.0
route,BLV->VPS,1,1,0,0.0
route,BMI->ATL,10,10,0,0.0
route,BMI->DEN,2,2,0,0.0
route,BMI->DFW,2,2,0,0.0
route,BMI->MCO,1,1,0,0.0
route,BMI->MSP,5,5,0,0.0
route,BMI->ORD,7,7,0,0.0
route,BMI->SFB,1,1,0,0.0
route,BNA->ABE,1,1,0,0.0
route,BNA->ATL,53,53,0,0.0
route,BNA->AUS,12,12,0,0.0
route,BNA->BOS,28,28,0,0.0
route,BNA->BWI,22,22,0,0.0
route,BNA->CHS,5,5,0,0.0
route,BNA->CLE,7,7,0,0.0
route,BNA->CLT,33,33,0,0.0
route,BNA->CMH,4,4,0,0.0
route,BNA->DAL,9,9,0,0.0
route,BNA->DCA,21,21,0,0.0
route,BNA->DEN,40,40,0,0.0
route,BNA->DFW,36,36,0,0.0
route,BNA->DTW,27,27,0,0.0
route,BNA->ECP,6,6,0,0.0
route,BNA->EWR,23,23,0,0.0
route,BNA->FLL,15,15,0,0.0
route,BNA->HOU,16,16,0,0.0
route,BNA->IAD,6,6,0,0.0
route,BNA->IAH,21,21,0,0.0
route,BNA->JAX,12,12,0,0.0
route,BNA->JFK,16,16,0,0.0
route,BNA->LAS,8,8,0,0.0
route,BNA->LAX,29,29,0,0.0
route,BNA->LGA,49,49,0,0.0
route,BNA->MCI,7,7,0,0.0
route,BNA->MCO,12,12,0,0.0
route,BNA->MDW,22,22,0,0.0
route,BNA->MIA,9,9,0,0.0
route,BNA->MKE,7,7,0,0.0
route,BNA->MSP,21,21,0,0.0
route,BNA->MSY,14,14,0,0.0
route,BNA->OAK,3,3,0,0.0
route,BNA->ORD,45,45,0,0.0
route,BNA->ORF,1,1,0,0.0
route,BNA->PGD,2,2,0,0.0
route,BNA->PHL,24,24,0,0.0
route,BNA->PHX,7,7,0,0.0
route,BNA->PIT,4,4,0,0.0
route,BNA->PNS,5,5,0,0.0
route,BNA->RDU,13,13,0,0.0
route,BNA->SAN,6,6,0,0.0
route,BNA->SAT,8,8,0,0.0
route,BNA->SEA,6,6,0,0.0
route,BNA->SFO,8,8,0,0.0
route,BNA->SJC,2,2,0,0.0
route,BNA->SLC,3,3,0,0.0
route,BNA->STL,10,10,0,0.0
route,BNA->TPA,14,14,0,0.0
route,BNA->TTN,1,1,0,0.0
route,BOI->AZA,1,1,0,0.0
route,BOI->DEN,17,17,0,0.0
route,BOI->DFW,4,4,0,0.0
route,BOI->GEG,7,7,0,0.0
route,BOI->IAH,3,3,0,0.0
route,BOI->LAS,10,10,0,0.0
route,BOI->LAX,9,9,0,0.0
route,BOI->MSP,10,10,0,0.0
route,BOI->OAK,3,3,0,0.0
route,BOI->ORD,11,11,0,0.0
route,BOI->PDX,31,31,0,0.0
route,BOI->PHX,12,12,0,0.0
route,BOI->RNO,1,1,0,0.0
route,BOI->SAN,7,7,0,0.0
route,BOI->SEA,60,60,0,0.0
route,BOI->SFO,16,16,0,0.0
route,BOI->SJC,9,9,0,0.0
route,BOI->SLC,14,14,0,0.0
route,BOI->SMF,5,5,0,0.0
route,BOS->ACK,1,1,0,0.0
route,BOS->ATL,69,69,0,0.0
route,BOS->AUS,18,18,0,0.0
route,BOS->BNA,25,25,0,0.0
route,BOS->BUF,17,17,0,0.0
route,BOS->BUR,4,4,0,0.0
route,BOS->BWI,54,54,0,0.0
route,BOS->CHS,8,8,0,0.0
route,BOS->CLE,17,17,0,0.0
route,BOS->CLT,43,43,0,0.0
route,BOS->CMH,11,11,0,0.0
route,BOS->CVG,10,10,0,0.0
route,BOS->DAL,3,3,0,0.0
route,BOS->DCA,72,72,0,0.0
route,BOS->DEN,24,24,0,0.0
route,BOS->DFW,29,29,0,0.0
route,BOS->DTW,38,38,0,0.0
route,BOS->EWR,63,63,0,0.0
route,BOS->FLL,26,26,0,0.0
route,BOS->GSP,1,1,0,0.0
route,BOS->HNL,3,3,0,0.0
route,BOS->HOU,8,8,0,0.0
route,BOS->IAD,18,18,0,0.0
route,BOS->IAH,14,14,0,0.0
route,BOS->IND,17,17,0,0.0
route,BOS->JAX,16,16,0,0.0
route,BOS->JFK,43,43,0,0.0
route,BOS->LAS,16,16,0,0.0
route,BOS->LAX,58,58,0,0.0
route,BOS->LGA,124,124,0,0.0
route,BOS->LGB,8,8,0,0.0
route,BOS->MCI,21,21,0,0.0
route,BOS->MCO,42,42,0,0.0
route,BOS->MDT,7,7,0,0.0
route,BOS->MDW,15,15,0,0.0
route,BOS->MIA,21,21,0,0.0
route,BOS->MKE,12,12,0,0.0
route,BOS->MSP,25,25,0,0.0
route,BOS->MSY,10,10,0,0.0
route,BOS->MYR,4,4,0,0.0
route,BOS->ORD,78,78,0,0.0
route,BOS->ORF,2,2,0,0.0
route,BOS->PBI,8,8,0,0.0
route,BOS->PDX,8,8,0,0.0
route,BOS->PHL,78,78,0,0.0
route,BOS->PHX,15,15,0,0.0
route,BOS->PIT,23,23,0,0.0
route,BOS->RDU,39,39,0,0.0
route,BOS->RIC,22,22,0,0.0
route,BOS->ROC,7,7,0,0.0
route,BOS->RSW,14,14,0,0.0
route,BOS->SAN,4,4,0,0.0
route,BOS->SAV,10,10,0,0.0
route,BOS->SEA,19,19,0,0.0
route,BOS->SFO,51,51,0,0.0
route,BOS->SJC,2,2,0,0.0
route,BOS->SJU,7,7,0,0.0
route,BOS->SLC,5,5,0,0.0
route,BOS->SRQ,2,2,0,0.0
route,BOS->STL,8,8,0,0.0
route,BOS->SYR,8,8,0,0.0
route,BOS->TPA,20,20,0,0.0
route,BPT->DFW,6,6,0,0.0
route,BQK->ATL,9,9,0,0.0
route,BQN->EWR,3,3,0,0.0
route,BQN->FLL,5,5,0,0.0
route,BQN->JFK,1,1,0,0.0
route,BQN->MCO,9,9,0,0.0
route,BRD->MSP,4,4,0,0.0
route,BRO->DFW,14,14,0,0.0
route,BRO->IAH,17,17,0,0.0
route,BRW->ANC,5,5,0,0.0
route,BRW->FAI,2,2,0,0.0
route,BTM->SLC,7,7,0,0.0
route,BTR->ATL,22,22,0,0.0
route,BTR->CLT,13,13,0,0.0
route,BTR->DFW,22,22,0,0.0
route,BTR->IAH,24,24,0,0.0
route,BTV->ATL,3,3,0,0.0
route,BTV->CLT,3,3,0,0.0
route,BTV->DCA,11,11,0,0.0
route,BTV->DTW,8,8,0,0.0
route,BTV->EWR,19,19,0,0.0
route,BTV->IAD,9,9,0,0.0
route,BTV->JFK,16,16,0,0.0
route,BTV->LGA,7,7,0,0.0
route,BTV->ORD,8,8,0,0.0
route,BTV->PHL,16,16,0,0.0
route,BUF->ATL,11,11,0,0.0
route,BUF->AUS,1,1,0,0.0
route,BUF->BOS,28,28,0,0.0
route,BUF->BWI,19,19,0,0.0
route,BUF->CLT,4,4,0,0.0
