dimension,value,eligible_rows,matched_rows,unmatched_rows,unmatched_rate
Airline,Southwest Airlines Co.,10065,10065,0,0.0
Airline,Spirit Air Lines,1407,1407,0,0.0
Airline,Trans States Airlines,566,566,0,0.0
Airline,United Air Lines Inc.,4999,4999,0,0.0
carrier_group,previously-absent operator,5447,5447,0,0.0
carrier_group,reporting carrier,62322,62322,0,0.0
route,ABE->ATL,11,11,0,0.0
route,ABE->BNA,1,1,0,0.0
route,ABE->CLT,7,7,0,0.0
route,ABE->DTW,8,8,0,0.0
route,ABE->ORD,11,11,0,0.0
route,ABE->PGD,2,2,0,0.0
route,ABE->PHL,9,9,0,0.0
route,ABE->PIE,1,1,0,0.0
route,ABE->SFB,2,2,0,0.0
route,ABI->DFW,22,22,0,0.0
route,ABQ->ATL,4,4,0,0.0
route,ABQ->AUS,3,3,0,0.0
route,ABQ->BWI,6,6,0,0.0
route,ABQ->DAL,15,15,0,0.0
route,ABQ->DEN,25,25,0,0.0
route,ABQ->DFW,19,19,0,0.0
route,ABQ->HOU,6,6,0,0.0
route,ABQ->IAH,14,14,0,0.0
route,ABQ->JFK,2,2,0,0.0
route,ABQ->LAS,12,12,0,0.0
route,ABQ->LAX,24,24,0,0.0
route,ABQ->MCI,4,4,0,0.0
route,ABQ->MCO,1,1,0,0.0
route,ABQ->MDW,6,6,0,0.0
route,ABQ->MSP,2,2,0,0.0
route,ABQ->OAK,8,8,0,0.0
route,ABQ->ORD,20,20,0,0.0
route,ABQ->PDX,8,8,0,0.0
route,ABQ->PHX,30,30,0,0.0
route,ABQ->SAN,9,9,0,0.0
route,ABQ->SEA,2,2,0,0.0
route,ABQ->SFO,10,10,0,0.0
route,ABQ->SJC,1,1,0,0.0
route,ABQ->SLC,11,11,0,0.0
route,ABQ->SNA,2,2,0,0.0
route,ABR->MSP,5,5,0,0.0
route,ABY->ATL,6,6,0,0.0
route,ACK->BOS,3,3,0,0.0
route,ACK->DCA,1,1,0,0.0
route,ACK->EWR,4,4,0,0.0
route,ACK->JFK,14,14,0,0.0
route,ACK->LGA,2,2,0,0.0
route,ACT->DFW,13,13,0,0.0
route,ACV->LAX,6,6,0,0.0
route,ACV->SFO,6,6,0,0.0
route,ACY->ATL,2,2,0,0.0
route,ACY->FLL,4,4,0,0.0
route,ACY->MCO,8,8,0,0.0
route,ACY->MSY,1,1,0,0.0
route,ACY->MYR,1,1,0,0.0
route,ACY->RSW,3,3,0,0.0
route,ACY->TPA,1,1,0,0.0
route,ADQ->ANC,3,3,0,0.0
route,AEX->ATL,13,13,0,0.0
route,AEX->DFW,11,11,0,0.0
route,AEX->IAH,10,10,0,0.0
route,AGS->ATL,23,23,0,0.0
route,AGS->CLT,14,14,0,0.0
route,AGS->DFW,2,2,0,0.0
route,ALB->ATL,11,11,0,0.0
route,ALB->BWI,12,12,0,0.0
route,ALB->CLT,13,13,0,0.0
route,ALB->DCA,12,12,0,0.0
route,ALB->DEN,3,3,0,0.0
route,ALB->DTW,10,10,0,0.0
route,ALB->EWR,19,19,0,0.0
route,ALB->FLL,1,1,0,0.0
route,ALB->IAD,5,5,0,0.0
route,ALB->MCO,4,4,0,0.0
route,ALB->MDW,5,5,0,0.0
route,ALB->MSP,1,1,0,0.0
route,ALB->MYR,2,2,0,0.0
route,ALB->ORD,13,13,0,0.0
route,ALB->PHL,14,14,0,0.0
route,ALB->RDU,1,1,0,0.0
route,ALB->SFB,1,1,0,0.0
route,ALO->ORD,5,5,0,0.0
route,ALW->SEA,7,7,0,0.0
route,AMA->DAL,11,11,0,0.0
route,AMA->DEN,8,8,0,0.0
route,AMA->DFW,15,15,0,0.0
route,AMA->IAH,8,8,0,0.0
route,AMA->LAS,4,4,0,0.0
route,AMA->PHX,1,1,0,0.0
route,ANC->ADQ,4,4,0,0.0
route,ANC->ATL,1,1,0,0.0
route,ANC->BET,10,10,0,0.0
route,ANC->DEN,6,6,0,0.0
route,ANC->DFW,4,4,0,0.0
route,ANC->DUT,4,4,0,0.0
route,ANC->FAI,15,15,0,0.0
route,ANC->HNL,4,4,0,0.0
route,ANC->JNU,14,14,0,0.0
route,ANC->LAX,2,2,0,0.0
route,ANC->MSP,4,4,0,0.0
route,ANC->OME,5,5,0,0.0
route,ANC->ORD,5,5,0,0.0
route,ANC->OTZ,3,3,0,0.0
route,ANC->PDX,10,10,0,0.0
route,ANC->SCC,8,8,0,0.0
route,ANC->SEA,65,65,0,0.0
route,ANC->SFO,1,1,0,0.0
route,APN->DTW,6,6,0,0.0
route,APN->PLN,6,6,0,0.0
route,ART->PHL,8,8,0,0.0
route,ASE->DEN,22,22,0,0.0
route,ASE->DFW,6,6,0,0.0
route,ASE->LAX,3,3,0,0.0
route,ASE->ORD,8,8,0,0.0
route,ASE->SLC,4,4,0,0.0
route,ATL->ABE,8,8,0,0.0
route,ATL->ABQ,14,14,0,0.0
route,ATL->ABY,9,9,0,0.0
route,ATL->ACY,3,3,0,0.0
route,ATL->AEX,9,9,0,0.0
route,ATL->AGS,18,18,0,0.0
route,ATL->ALB,9,9,0,0.0
route,ATL->ANC,2,2,0,0.0
route,ATL->ATW,8,8,0,0.0
route,ATL->AUS,45,45,0,0.0
route,ATL->AVL,20,20,0,0.0
route,ATL->AVP,2,2,0,0.0
route,ATL->BDL,25,25,0,0.0
route,ATL->BHM,36,36,0,0.0
route,ATL->BMI,10,10,0,0.0
route,ATL->BNA,45,45,0,0.0
route,ATL->BOS,54,54,0,0.0
route,ATL->BQK,5,5,0,0.0
route,ATL->BTR,14,14,0,0.0
route,ATL->BTV,6,6,0,0.0
route,ATL->BUF,14,14,0,0.0
route,ATL->BWI,66,66,0,0.0
route,ATL->CAE,22,22,0,0.0
route,ATL->CAK,2,2,0,0.0
route,ATL->CHA,35,35,0,0.0
route,ATL->CHO,13,13,0,0.0
route,ATL->CHS,23,23,0,0.0
route,ATL->CID,7,7,0,0.0
route,ATL->CLE,27,27,0,0.0
route,ATL->CLT,45,45,0,0.0
route,ATL->CMH,35,35,0,0.0
route,ATL->COS,8,8,0,0.0
route,ATL->CRW,10,10,0,0.0
route,ATL->CSG,8,8,0,0.0
route,ATL->CVG,33,33,0,0.0
route,ATL->DAB,19,19,0,0.0
route,ATL->DAL,38,38,0,0.0
route,ATL->DAY,14,14,0,0.0
route,ATL->DCA,58,58,0,0.0
route,ATL->DEN,33,33,0,0.0
route,ATL->DFW,54,54,0,0.0
route,ATL->DHN,14,14,0,0.0
route,ATL->DSM,9,9,0,0.0
route,ATL->DTW,47,47,0,0.0
route,ATL->ECP,19,19,0,0.0
route,ATL->ELP,6,6,0,0.0
route,ATL->EVV,6,6,0,0.0
route,ATL->EWN,3,3,0,0.0
route,ATL->EWR,61,61,0,0.0
route,ATL->EYW,13,13,0,0.0
route,ATL->FAY,11,11,0,0.0
route,ATL->FLL,74,74,0,0.0
route,ATL->FNT,6,6,0,0.0
route,ATL->FSD,2,2,0,0.0
route,ATL->FSM,7,7,0,0.0
route,ATL->FWA,6,6,0,0.0
route,ATL->GNV,13,13,0,0.0
route,ATL->GPT,14,14,0,0.0
route,ATL->GRB,9,9,0,0.0
route,ATL->GRR,13,13,0,0.0
route,ATL->GSO,20,20,0,0.0
route,ATL->GSP,36,36,0,0.0
route,ATL->GTR,9,9,0,0.0
route,ATL->HHH,2,2,0,0.0
route,ATL->HNL,5,5,0,0.0
route,ATL->HOU,30,30,0,0.0
route,ATL->HPN,26,26,0,0.0
route,ATL->HSV,20,20,0,0.0
route,ATL->IAD,42,42,0,0.0
route,ATL->IAH,48,48,0,0.0
route,ATL->ICT,8,8,0,0.0
route,ATL->ILM,11,11,0,0.0
route,ATL->IND,38,38,0,0.0
route,ATL->JAN,28,28,0,0.0
route,ATL->JAX,46,46,0,0.0
route,ATL->JFK,32,32,0,0.0
route,ATL->LAS,48,48,0,0.0
route,ATL->LAX,60,60,0,0.0
route,ATL->LEX,22,22,0,0.0
route,ATL->LFT,11,11,0,0.0
route,ATL->LGA,71,71,0,0.0
route,ATL->LIT,20,20,0,0.0
route,ATL->LNK,2,2,0,0.0
route,ATL->MCI,40,40,0,0.0
route,ATL->MCO,101,101,0,0.0
route,ATL->MDT,6,6,0,0.0
route,ATL->MDW,28,28,0,0.0
route,ATL->MEM,37,37,0,0.0
route,ATL->MGM,18,18,0,0.0
route,ATL->MHT,3,3,0,0.0
route,ATL->MIA,44,44,0,0.0
route,ATL->MKE,20,20,0,0.0
route,ATL->MLB,9,9,0,0.0
route,ATL->MLI,7,7,0,0.0
route,ATL->MLU,9,9,0,0.0
route,ATL->MOB,18,18,0,0.0
route,ATL->MSN,16,16,0,0.0
route,ATL->MSP,44,44,0,0.0
route,ATL->MSY,50,50,0,0.0
route,ATL->MYR,13,13,0,0.0
route,ATL->OAJ,12,12,0,0.0
route,ATL->OAK,3,3,0,0.0
route,ATL->OKC,18,18,0,0.0
route,ATL->OMA,14,14,0,0.0
route,ATL->ONT,2,2,0,0.0
route,ATL->ORD,80,80,0,0.0
route,ATL->ORF,21,21,0,0.0
route,ATL->PBI,29,29,0,0.0
route,ATL->PDX,10,10,0,0.0
route,ATL->PHF,7,7,0,0.0
route,ATL->PHL,41,41,0,0.0
route,ATL->PHX,19,19,0,0.0
route,ATL->PIA,3,3,0,0.0
route,ATL->PIT,26,26,0,0.0
route,ATL->PNS,26,26,0,0.0
route,ATL->PVD,6,6,0,0.0
route,ATL->PWM,6,6,0,0.0
route,ATL->RDU,42,42,0,0.0
route,ATL->RIC,38,38,0,0.0
route,ATL->ROA,15,15,0,0.0
route,ATL->ROC,9,9,0,0.0
route,ATL->RST,3,3,0,0.0
route,ATL->RSW,29,29,0,0.0
route,ATL->SAN,20,20,0,0.0
route,ATL->SAT,28,28,0,0.0
route,ATL->SAV,22,22,0,0.0
route,ATL->SBN,12,12,0,0.0
route,ATL->SDF,25,25,0,0.0
route,ATL->SEA,35,35,0,0.0
route,ATL->SFO,26,26,0,0.0
route,ATL->SGF,13,13,0,0.0
route,ATL->SHV,20,20,0,0.0
route,ATL->SJC,10,10,0,0.0
route,ATL->SJU,11,11,0,0.0
route,ATL->SLC,24,24,0,0.0
route,ATL->SMF,9,9,0,0.0
route,ATL->SNA,13,13,0,0.0
route,ATL->SRQ,17,17,0,0.0
route,ATL->STL,30,30,0,0.0
route,ATL->STT,3,3,0,0.0
route,ATL->SYR,11,11,0,0.0
route,ATL->TLH,18,18,0,0.0
route,ATL->TPA,53,53,0,0.0
route,ATL->TRI,11,11,0,0.0
route,ATL->TTN,2,2,0,0.0
route,ATL->TUL,13,13,0,0.0
route,ATL->TUS,5,5,0,0.0
route,ATL->TYS,27,27,0,0.0
route,ATL->VLD,7,7,0,0.0
route,ATL->VPS,14,14,0,0.0
route,ATL->XNA,15,15,0,0.0
route,ATW->ATL,5,5,0,0.0
route,ATW->DEN,3,3,0,0.0
route,ATW->DTW,7,7,0,0.0
route,ATW->LAS,2,2,0,0.0
route,ATW->MSP,13,13,0,0.0
route,ATW->ORD,25,25,0,0.0
route,ATW->PIE,1,1,0,0.0
route,ATY->DEN,1,1,0,0.0
route,ATY->PIR,1,1,0,0.0
route,AUS->ABQ,4,4,0,0.0
route,AUS->ATL,30,30,0,0.0
route,AUS->BNA,11,11,0,0.0
route,AUS->BOS,10,10,0,0.0
route,AUS->BUF,1,1,0,0.0
route,AUS->BWI,11,11,0,0.0
route,AUS->CHS,1,1,0,0.0
route,AUS->CLE,1,1,0,0.0
route,AUS->CLT,16,16,0,0.0
route,AUS->CMH,1,1,0,0.0
route,AUS->CVG,5,5,0,0.0
route,AUS->DAL,28,28,0,0.0
route,AUS->DCA,6,6,0,0.0
route,AUS->DEN,41,41,0,0.0
route,AUS->DFW,31,31,0,0.0
route,AUS->DTW,15,15,0,0.0
route,AUS->ECP,1,1,0,0.0
route,AUS->ELP,10,10,0,0.0
route,AUS->EWR,12,12,0,0.0
route,AUS->FLL,11,11,0,0.0
route,AUS->HOU,16,16,0,0.0
route,AUS->HRL,7,7,0,0.0
route,AUS->IAD,9,9,0,0.0
route,AUS->IAH,27,27,0,0.0
route,AUS->JFK,20,20,0,0.0
route,AUS->LAS,17,17,0,0.0
route,AUS->LAX,37,37,0,0.0
route,AUS->LBB,2,2,0,0.0
route,AUS->LGB,3,3,0,0.0
route,AUS->MCI,5,5,0,0.0
route,AUS->MCO,11,11,0,0.0
route,AUS->MDW,15,15,0,0.0
route,AUS->MIA,7,7,0,0.0
route,AUS->MSP,8,8,0,0.0
route,AUS->MSY,8,8,0,0.0
route,AUS->OAK,1,1,0,0.0
route,AUS->ONT,2,2,0,0.0
route,AUS->ORD,27,27,0,0.0
route,AUS->PDX,2,2,0,0.0
route,AUS->PHL,5,5,0,0.0
route,AUS->PHX,25,25,0,0.0
route,AUS->RDU,2,2,0,0.0
route,AUS->RNO,1,1,0,0.0
route,AUS->SAN,12,12,0,0.0
route,AUS->SEA,15,15,0,0.0
route,AUS->SFO,16,16,0,0.0
route,AUS->SJC,15,15,0,0.0
route,AUS->SLC,10,10,0,0.0
route,AUS->SMF,2,2,0,0.0
route,AUS->SNA,1,1,0,0.0
route,AUS->STL,6,6,0,0.0
route,AUS->TPA,1,1,0,0.0
route,AUS->VPS,1,1,0,0.0
route,AVL->ATL,17,17,0,0.0
route,AVL->BWI,1,1,0,0.0
route,AVL->CLT,16,16,0,0.0
route,AVL->DFW,2,2,0,0.0
route,AVL->DTW,1,1,0,0.0
route,AVL->EWR,9,9,0,0.0
route,AVL->FLL,5,5,0,0.0
route,AVL->IAD,3,3,0,0.0
route,AVL->LGA,2,2,0,0.0
route,AVL->MCO,1,1,0,0.0
route,AVL->ORD,17,17,0,0.0
route,AVL->PGD,1,1,0,0.0
route,AVL->PHL,2,2,0,0.0
route,AVL->PIE,4,4,0,0.0
route,AVL->SFB,1,1,0,0.0
route,AVL->TPA,2,2,0,0.0
route,AVP->ATL,6,6,0,0.0
route,AVP->CLT,14,14,0,0.0
route,AVP->DTW,7,7,0,0.0
route,AVP->EWR,3,3,0,0.0
route,AVP->IAD,8,8,0,0.0
route,AVP->ORD,19,19,0,0.0
route,AVP->PHL,11,11,0,0.0
route,AZA->BIL,1,1,0,0.0
route,AZA->BLI,2,2,0,0.0
route,AZA->BOI,1,1,0,0.0
route,AZA->BZN,2,2,0,0.0
route,AZA->CID,2,2,0,0.0
route,AZA->EUG,1,1,0,0.0
route,AZA->FAR,2,2,0,0.0
route,AZA->GFK,1,1,0,0.0
route,AZA->GJT,2,2,0,0.0
route,AZA->GRR,2,2,0,0.0
route,AZA->ICT,1,1,0,0.0
route,AZA->MSO,2,2,0,0.0
route,AZA->OMA,1,1,0,0.0
route,AZA->PIA,1,1,0,0.0
route,AZA->PVU,7,7,0,0.0
route,AZA->RAP,1,1,0,0.0
route,AZA->SBN,1,1,0,0.0
route,AZA->SCK,1,1,0,0.0
route,AZA->SGF,3,3,0,0.0
route,AZO->DTW,11,11,0,0.0
route,AZO->MSP,6,6,0,0.0
route,AZO->ORD,27,27,0,0.0
route,BDL->ATL,20,20,0,0.0
route,BDL->BWI,14,14,0,0.0
route,BDL->CLE,3,3,0,0.0
route,BDL->CLT,18,18,0,0.0
route,BDL->CVG,4,4,0,0.0
route,BDL->DCA,27,27,0,0.0
route,BDL->DEN,7,7,0,0.0
route,BDL->DFW,2,2,0,0.0
route,BDL->DTW,10,10,0,0.0
route,BDL->EWR,4,4,0,0.0
route,BDL->FLL,11,11,0,0.0
route,BDL->IAD,9,9,0,0.0
route,BDL->IAH,2,2,0,0.0
route,BDL->LAS,3,3,0,0.0
route,BDL->LAX,4,4,0,0.0
route,BDL->MCO,17,17,0,0.0
route,BDL->MDW,7,7,0,0.0
route,BDL->MIA,2,2,0,0.0
route,BDL->MSP,10,10,0,0.0
route,BDL->ORD,21,21,0,0.0
route,BDL->PBI,6,6,0,0.0
route,BDL->PHL,19,19,0,0.0
route,BDL->RDU,5,5,0,0.0
route,BDL->RSW,4,4,0,0.0
route,BDL->SJU,4,4,0,0.0
route,BDL->STL,3,3,0,0.0
route,BDL->TPA,9,9,0,0.0
route,BET->ANC,6,6,0,0.0
route,BFF->DEN,5,5,0,0.0
route,BFL->DEN,8,8,0,0.0
route,BFL->DFW,1,1,0,0.0
route,BFL->PHX,6,6,0,0.0
route,BFL->SFO,3,3,0,0.0
route,BFM->DEN,2,2,0,0.0
route,BFM->ORD,1,1,0,0.0
route,BGM->DTW,10,10,0,0.0
route,BGR->CLT,5,5,0,0.0
route,BGR->DCA,5,5,0,0.0
route,BGR->EWR,7,7,0,0.0
route,BGR->JFK,2,2,0,0.0
route,BGR->LGA,17,17,0,0.0
route,BGR->ORD,9,9,0,0.0
route,BGR->PHL,6,6,0,0.0
route,BGR->PIE,1,1,0,0.0
route,BHM->ATL,30,30,0,0.0
route,BHM->BWI,3,3,0,0.0
route,BHM->CLT,14,14,0,0.0
route,BHM->DAL,6,6,0,0.0
route,BHM->DCA,5,5,0,0.0
route,BHM->DEN,4,4,0,0.0
route,BHM->DFW,19,19,0,0.0
route,BHM->DTW,3,3,0,0.0
route,BHM->HOU,8,8,0,0.0
route,BHM->IAH,16,16,0,0.0
route,BHM->LAS,2,2,0,0.0
route,BHM->LGA,5,5,0,0.0
route,BHM->MCO,8,8,0,0.0
route,BHM->MDW,6,6,0,0.0
route,BHM->MIA,8,8,0,0.0
route,BHM->ORD,21,21,0,0.0
route,BHM->PHL,9,9,0,0.0
route,BHM->TPA,6,6,0,0.0
route,BIL->DEN,13,13,0,0.0
route,BIL->DFW,4,4,0,0.0
route,BIL->MSP,9,9,0,0.0
route,BIL->PDX,2,2,0,0.0
route,BIL->SEA,7,7,0,0.0
route,BIL->SLC,11,11,0,0.0
route,BIS->AZA,1,1,0,0.0
route,BIS->DEN,18,18,0,0.0
route,BIS->DFW,7,7,0,0.0
route,BIS->LAS,2,2,0,0.0
route,BIS->MSP,13,13,0,0.0
route,BIS->ORD,14,14,0,0.0
route,BJI->MSP,3,3,0,0.0
route,BKG->DEN,4,4,0,0.0
route,BKG->DFW,1,1,0,0.0
route,BKG->ORD,1,1,0,0.0
route,BLI->AZA,1,1,0,0.0
route,BLI->LAS,6,6,0,0.0
route,BLI->LAX,1,1,0,0.0
route,BLI->OAK,1,1,0,0.0
route,BLI->PSP,1,1,0,0.0
route,BLI->SEA,11,11,0,0.0
route,BLV->LAS,1,1,0,0.0
route,BLV->PGD,4,4,0,0.0
route,BLV->PIE,1,1,0,0.0
route,BLV->SFB,1,1,0,0.0
route,BLV->VPS,3,3,0,0.0
route,BMI->ATL,11,11,0,0.0
route,BMI->DEN,1,1,0,0.0
route,BMI->DFW,4,4,0,0.0
route,BMI->MCO,1,1,0,0.0
route,BMI->MSP,4,4,0,0.0
route,BMI->ORD,8,8,0,0.0
route,BNA->ATL,46,46,0,0.0
route,BNA->AUS,8,8,0,0.0
route,BNA->BOS,30,30,0,0.0
route,BNA->BWI,14,14,0,0.0
route,BNA->CHS,2,2,0,0.0
route,BNA->CLE,7,7,0,0.0
route,BNA->CLT,28,28,0,0.0
route,BNA->CMH,7,7,0,0.0
route,BNA->CVG,2,2,0,0.0
route,BNA->DAL,13,13,0,0.0
route,BNA->DCA,24,24,0,0.0
route,BNA->DEN,44,44,0,0.0
route,BNA->DFW,27,27,0,0.0
route,BNA->DTW,29,29,0,0.0
route,BNA->ECP,9,9,0,0.0
route,BNA->EWR,20,20,0,0.0
route,BNA->FLL,13,13,0,0.0
route,BNA->HOU,7,7,0,0.0
route,BNA->IAD,10,10,0,0.0
route,BNA->IAH,20,20,0,0.0
route,BNA->JAX,8,8,0,0.0
route,BNA->JFK,15,15,0,0.0
route,BNA->LAS,5,5,0,0.0
route,BNA->LAX,20,20,0,0.0
route,BNA->LGA,44,44,0,0.0
route,BNA->MCI,8,8,0,0.0
route,BNA->MCO,5,5,0,0.0
route,BNA->MDW,30,30,0,0.0
route,BNA->MIA,10,10,0,0.0
route,BNA->MKE,6,6,0,0.0
route,BNA->MSP,16,16,0,0.0
route,BNA->MSY,10,10,0,0.0
route,BNA->OAK,2,2,0,0.0
route,BNA->ORD,46,46,0,0.0
route,BNA->PHL,23,23,0,0.0
route,BNA->PHX,6,6,0,0.0
route,BNA->PIT,4,4,0,0.0
route,BNA->PNS,7,7,0,0.0
route,BNA->RDU,14,14,0,0.0
route,BNA->RIC,1,1,0,0.0
route,BNA->SAN,8,8,0,0.0
route,BNA->SAT,4,4,0,0.0
route,BNA->SAV,1,1,0,0.0
route,BNA->SEA,10,10,0,0.0
route,BNA->SFO,5,5,0,0.0
route,BNA->SJC,2,2,0,0.0
route,BNA->SLC,1,1,0,0.0
route,BNA->SRQ,3,3,0,0.0
route,BNA->STL,11,11,0,0.0
route,BNA->SYR,1,1,0,0.0
route,BNA->TPA,6,6,0,0.0
route,BNA->TTN,1,1,0,0.0
route,BNA->VPS,3,3,0,0.0
route,BOI->AZA,1,1,0,0.0
route,BOI->DEN,23,23,0,0.0
route,BOI->DFW,3,3,0,0.0
route,BOI->GEG,14,14,0,0.0
route,BOI->IAH,1,1,0,0.0
route,BOI->LAS,5,5,0,0.0
route,BOI->LAX,11,11,0,0.0
route,BOI->MDW,1,1,0,0.0
route,BOI->MSP,6,6,0,0.0
route,BOI->OAK,5,5,0,0.0
route,BOI->ORD,7,7,0,0.0
route,BOI->PDX,16,16,0,0.0
route,BOI->PHX,9,9,0,0.0
route,BOI->RNO,3,3,0,0.0
route,BOI->SAN,6,6,0,0.0
route,BOI->SEA,39,39,0,0.0
route,BOI->SFO,16,16,0,0.0
route,BOI->SJC,7,7,0,0.0
route,BOI->SLC,13,13,0,0.0
route,BOI->SMF,5,5,0,0.0
route,BOS->ACK,2,2,0,0.0
route,BOS->ATL,54,54,0,0.0
route,BOS->AUS,17,17,0,0.0
route,BOS->BNA,32,32,0,0.0
route,BOS->BUF,17,17,0,0.0
route,BOS->BUR,1,1,0,0.0
route,BOS->BWI,51,51,0,0.0
route,BOS->CHS,6,6,0,0.0
route,BOS->CLE,23,23,0,0.0
route,BOS->CLT,32,32,0,0.0
route,BOS->CMH,8,8,0,0.0
route,BOS->CVG,13,13,0,0.0
route,BOS->DAL,2,2,0,0.0
route,BOS->DCA,67,67,0,0.0
route,BOS->DEN,36,36,0,0.0
route,BOS->DFW,23,23,0,0.0
route,BOS->DTW,35,35,0,0.0
route,BOS->EWR,56,56,0,0.0
route,BOS->FLL,24,24,0,0.0
route,BOS->HNL,1,1,0,0.0
route,BOS->HOU,10,10,0,0.0
route,BOS->IAD,15,15,0,0.0
route,BOS->IAH,23,23,0,0.0
route,BOS->IND,16,16,0,0.0
route,BOS->JAX,21,21,0,0.0
route,BOS->JFK,54,54,0,0.0
route,BOS->LAS,21,21,0,0.0
route,BOS->LAX,59,59,0,0.0
route,BOS->LGA,88,88,0,0.0
route,BOS->LGB,6,6,0,0.0
route,BOS->MCI,9,9,0,0.0
route,BOS->MCO,41,41,0,0.0
route,BOS->MDT,2,2,0,0.0
route,BOS->MDW,10,10,0,0.0
route,BOS->MIA,13,13,0,0.0
route,BOS->MKE,9,9,0,0.0
route,BOS->MSP,24,24,0,0.0
route,BOS->MSY,8,8,0,0.0
route,BOS->MVY,2,2,0,0.0
route,BOS->MYR,1,1,0,0.0
route,BOS->ORD,77,77,0,0.0
route,BOS->ORF,1,1,0,0.0
route,BOS->PBI,8,8,0,0.0
route,BOS->PDX,15,15,0,0.0
route,BOS->PHL,46,46,0,0.0
route,BOS->PHX,10,10,0,0.0
route,BOS->PIT,41,41,0,0.0
route,BOS->RDU,57,57,0,0.0
route,BOS->RIC,28,28,0,0.0
route,BOS->ROC,9,9,0,0.0
route,BOS->RSW,11,11,0,0.0
route,BOS->SAN,14,14,0,0.0
route,BOS->SAV,5,5,0,0.0
route,BOS->SEA,30,30,0,0.0
route,BOS->SFO,63,63,0,0.0
route,BOS->SJC,3,3,0,0.0
route,BOS->SJU,7,7,0,0.0
route,BOS->SLC,9,9,0,0.0
route,BOS->SMF,1,1,0,0.0
route,BOS->SRQ,5,5,0,0.0
route,BOS->STL,9,9,0,0.0
route,BOS->SYR,9,9,0,0.0
route,BOS->TPA,21,21,0,0.0
route,BPT->DFW,9,9,0,0.0
route,BQK->ATL,11,11,0,0.0
route,BQN->EWR,1,1,0,0.0
route,BQN->FLL,2,2,0,0.0
route,BQN->JFK,4,4,0,0.0
route,BQN->MCO,4,4,0,0.0
route,BRD->MSP,3,3,0,0.0
route,BRO->DFW,7,7,0,0.0
route,BRO->IAH,13,13,0,0.0
route,BRW->ANC,2,2,0,0.0
route,BRW->FAI,2,2,0,0.0
route,BTM->SLC,3,3,0,0.0
route,BTR->ATL,22,22,0,0.0
route,BTR->CLT,6,6,0,0.0
route,BTR->DFW,22,22,0,0.0
route,BTR->IAH,18,18,0,0.0
route,BTV->ATL,2,2,0,0.0
route,BTV->CLT,7,7,0,0.0
route,BTV->DCA,7,7,0,0.0
route,BTV->DTW,10,10,0,0.0
route,BTV->EWR,20,20,0,0.0
route,BTV->IAD,13,13,0,0.0
route,BTV->JFK,16,16,0,0.0
