dimension,value,eligible_rows,matched_rows,unmatched_rows,unmatched_rate
route,ABQ->DFW,7,7,0,0.0
route,ABQ->HOU,10,10,0,0.0
route,ABQ->IAH,21,21,0,0.0
route,ABQ->JFK,6,6,0,0.0
route,ABQ->LAS,10,10,0,0.0
route,ABQ->LAX,13,13,0,0.0
route,ABQ->MCI,2,2,0,0.0
route,ABQ->MDW,9,9,0,0.0
route,ABQ->OAK,2,2,0,0.0
route,ABQ->ORD,9,9,0,0.0
route,ABQ->PDX,2,2,0,0.0
route,ABQ->PHX,20,20,0,0.0
route,ABQ->SAN,14,14,0,0.0
route,ABQ->SEA,4,4,0,0.0
route,ABQ->SFO,2,2,0,0.0
route,ABQ->SJC,1,1,0,0.0
route,ABQ->SLC,3,3,0,0.0
route,ABQ->SNA,3,3,0,0.0
route,ABR->MSP,2,2,0,0.0
route,ABY->ATL,11,11,0,0.0
route,ACT->DFW,4,4,0,0.0
route,ACV->LAX,1,1,0,0.0
route,ACV->SFO,8,8,0,0.0
route,ACY->FLL,10,10,0,0.0
route,ACY->MCO,3,3,0,0.0
route,ACY->MYR,2,2,0,0.0
route,ACY->PBI,3,3,0,0.0
route,ACY->RSW,4,4,0,0.0
route,ACY->TPA,6,6,0,0.0
route,ADQ->ANC,2,2,0,0.0
route,AEX->ATL,3,3,0,0.0
route,AEX->DFW,3,3,0,0.0
route,AEX->IAH,3,3,0,0.0
route,AGS->ATL,13,13,0,0.0
route,AGS->CLT,5,5,0,0.0
route,AGS->DFW,1,1,0,0.0
route,ALB->ATL,3,3,0,0.0
route,ALB->BWI,23,23,0,0.0
route,ALB->CLT,3,3,0,0.0
route,ALB->DCA,1,1,0,0.0
route,ALB->DEN,5,5,0,0.0
route,ALB->DTW,8,8,0,0.0
route,ALB->EWR,8,8,0,0.0
route,ALB->FLL,5,5,0,0.0
route,ALB->IAD,1,1,0,0.0
route,ALB->MCO,14,14,0,0.0
route,ALB->MDW,4,4,0,0.0
route,ALB->MSP,2,2,0,0.0
route,ALB->ORD,20,20,0,0.0
route,ALB->PGD,3,3,0,0.0
route,ALB->PHL,11,11,0,0.0
route,ALB->PIE,2,2,0,0.0
route,ALB->RSW,4,4,0,0.0
route,ALB->SFB,1,1,0,0.0
route,ALB->TPA,4,4,0,0.0
route,ALO->ORD,3,3,0,0.0
route,ALW->SEA,5,5,0,0.0
route,AMA->DAL,6,6,0,0.0
route,AMA->DEN,6,6,0,0.0
route,AMA->DFW,10,10,0,0.0
route,AMA->IAH,13,13,0,0.0
route,AMA->LAS,1,1,0,0.0
route,ANC->ADK,1,1,0,0.0
route,ANC->ADQ,3,3,0,0.0
route,ANC->BET,10,10,0,0.0
route,ANC->CDV,4,4,0,0.0
route,ANC->DEN,4,4,0,0.0
route,ANC->DUT,3,3,0,0.0
route,ANC->FAI,23,23,0,0.0
route,ANC->HNL,3,3,0,0.0
route,ANC->JNU,14,14,0,0.0
route,ANC->KOA,1,1,0,0.0
route,ANC->LAX,4,4,0,0.0
route,ANC->MSP,1,1,0,0.0
route,ANC->OGG,2,2,0,0.0
route,ANC->OME,3,3,0,0.0
route,ANC->ORD,2,2,0,0.0
route,ANC->OTZ,8,8,0,0.0
route,ANC->PDX,7,7,0,0.0
route,ANC->PHX,4,4,0,0.0
route,ANC->SCC,5,5,0,0.0
route,ANC->SEA,55,55,0,0.0
route,APN->DTW,1,1,0,0.0
route,APN->PLN,1,1,0,0.0
route,ART->PHL,2,2,0,0.0
route,ASE->ATL,4,4,0,0.0
route,ASE->DEN,16,16,0,0.0
route,ASE->DFW,9,9,0,0.0
route,ASE->IAH,8,8,0,0.0
route,ASE->LAX,18,18,0,0.0
route,ASE->ORD,15,15,0,0.0
route,ASE->PHX,1,1,0,0.0
route,ASE->SFO,5,5,0,0.0
route,ASE->SLC,2,2,0,0.0
route,ATL->ABE,4,4,0,0.0
route,ATL->ABQ,5,5,0,0.0
route,ATL->ABY,4,4,0,0.0
route,ATL->AEX,5,5,0,0.0
route,ATL->AGS,5,5,0,0.0
route,ATL->ALB,2,2,0,0.0
route,ATL->ASE,2,2,0,0.0
route,ATL->ATW,1,1,0,0.0
route,ATL->AUS,16,16,0,0.0
route,ATL->AVL,7,7,0,0.0
route,ATL->AVP,1,1,0,0.0
route,ATL->BDL,5,5,0,0.0
route,ATL->BHM,19,19,0,0.0
route,ATL->BMI,4,4,0,0.0
route,ATL->BNA,13,13,0,0.0
route,ATL->BOS,39,39,0,0.0
route,ATL->BQK,5,5,0,0.0
route,ATL->BTR,9,9,0,0.0
route,ATL->BUF,6,6,0,0.0
route,ATL->BWI,29,29,0,0.0
route,ATL->BZN,2,2,0,0.0
route,ATL->CAE,12,12,0,0.0
route,ATL->CAK,5,5,0,0.0
route,ATL->CHA,15,15,0,0.0
route,ATL->CHO,7,7,0,0.0
route,ATL->CHS,15,15,0,0.0
route,ATL->CID,4,4,0,0.0
route,ATL->CLE,27,27,0,0.0
route,ATL->CLT,13,13,0,0.0
route,ATL->CMH,17,17,0,0.0
route,ATL->COS,1,1,0,0.0
route,ATL->CRW,4,4,0,0.0
route,ATL->CSG,3,3,0,0.0
route,ATL->CVG,10,10,0,0.0
route,ATL->DAB,8,8,0,0.0
route,ATL->DAL,25,25,0,0.0
route,ATL->DAY,5,5,0,0.0
route,ATL->DCA,44,44,0,0.0
route,ATL->DEN,51,51,0,0.0
route,ATL->DFW,30,30,0,0.0
route,ATL->DHN,6,6,0,0.0
route,ATL->DSM,5,5,0,0.0
route,ATL->DTW,42,42,0,0.0
route,ATL->ECP,12,12,0,0.0
route,ATL->EGE,2,2,0,0.0
route,ATL->ELP,4,4,0,0.0
route,ATL->EVV,3,3,0,0.0
route,ATL->EWN,5,5,0,0.0
route,ATL->EWR,41,41,0,0.0
route,ATL->EYW,8,8,0,0.0
route,ATL->FAY,3,3,0,0.0
route,ATL->FLL,71,71,0,0.0
route,ATL->FNT,3,3,0,0.0
route,ATL->FSD,1,1,0,0.0
route,ATL->FSM,1,1,0,0.0
route,ATL->FWA,4,4,0,0.0
route,ATL->GNV,14,14,0,0.0
route,ATL->GPT,9,9,0,0.0
route,ATL->GRR,2,2,0,0.0
route,ATL->GSO,9,9,0,0.0
route,ATL->GSP,14,14,0,0.0
route,ATL->GTR,5,5,0,0.0
route,ATL->HDN,3,3,0,0.0
route,ATL->HNL,1,1,0,0.0
route,ATL->HOU,26,26,0,0.0
route,ATL->HPN,9,9,0,0.0
route,ATL->HSV,5,5,0,0.0
route,ATL->IAD,20,20,0,0.0
route,ATL->IAH,39,39,0,0.0
route,ATL->ICT,3,3,0,0.0
route,ATL->ILM,5,5,0,0.0
route,ATL->IND,12,12,0,0.0
route,ATL->JAN,7,7,0,0.0
route,ATL->JAX,25,25,0,0.0
route,ATL->JFK,27,27,0,0.0
route,ATL->LAS,23,23,0,0.0
route,ATL->LAX,39,39,0,0.0
route,ATL->LEX,11,11,0,0.0
route,ATL->LFT,2,2,0,0.0
route,ATL->LGA,49,49,0,0.0
route,ATL->LIT,5,5,0,0.0
route,ATL->LNK,2,2,0,0.0
route,ATL->MCI,33,33,0,0.0
route,ATL->MCO,43,43,0,0.0
route,ATL->MDT,4,4,0,0.0
route,ATL->MDW,22,22,0,0.0
route,ATL->MEM,17,17,0,0.0
route,ATL->MGM,5,5,0,0.0
route,ATL->MHT,1,1,0,0.0
route,ATL->MIA,29,29,0,0.0
route,ATL->MKE,11,11,0,0.0
route,ATL->MLB,8,8,0,0.0
route,ATL->MLI,3,3,0,0.0
route,ATL->MLU,5,5,0,0.0
route,ATL->MOB,7,7,0,0.0
route,ATL->MSN,2,2,0,0.0
route,ATL->MSP,28,28,0,0.0
route,ATL->MSY,35,35,0,0.0
route,ATL->MTJ,1,1,0,0.0
route,ATL->MYR,6,6,0,0.0
route,ATL->OAJ,1,1,0,0.0
route,ATL->OAK,2,2,0,0.0
route,ATL->OKC,8,8,0,0.0
route,ATL->OMA,8,8,0,0.0
route,ATL->ORD,50,50,0,0.0
route,ATL->ORF,9,9,0,0.0
route,ATL->PBI,25,25,0,0.0
route,ATL->PDX,4,4,0,0.0
route,ATL->PHF,7,7,0,0.0
route,ATL->PHL,32,32,0,0.0
route,ATL->PHX,23,23,0,0.0
route,ATL->PIA,1,1,0,0.0
route,ATL->PIT,15,15,0,0.0
route,ATL->PNS,7,7,0,0.0
route,ATL->PVD,4,4,0,0.0
route,ATL->RDU,28,28,0,0.0
route,ATL->RIC,24,24,0,0.0
route,ATL->ROA,7,7,0,0.0
route,ATL->ROC,4,4,0,0.0
route,ATL->RST,1,1,0,0.0
route,ATL->RSW,32,32,0,0.0
route,ATL->SAN,6,6,0,0.0
route,ATL->SAT,16,16,0,0.0
route,ATL->SAV,10,10,0,0.0
route,ATL->SBN,9,9,0,0.0
route,ATL->SDF,9,9,0,0.0
route,ATL->SEA,15,15,0,0.0
route,ATL->SFO,20,20,0,0.0
route,ATL->SGF,4,4,0,0.0
route,ATL->SHV,8,8,0,0.0
route,ATL->SJC,4,4,0,0.0
route,ATL->SJU,9,9,0,0.0
route,ATL->SLC,7,7,0,0.0
route,ATL->SMF,7,7,0,0.0
route,ATL->SNA,5,5,0,0.0
route,ATL->SRQ,5,5,0,0.0
route,ATL->STL,28,28,0,0.0
route,ATL->STT,1,1,0,0.0
route,ATL->SYR,4,4,0,0.0
route,ATL->TLH,5,5,0,0.0
route,ATL->TPA,39,39,0,0.0
route,ATL->TRI,10,10,0,0.0
route,ATL->TTN,1,1,0,0.0
route,ATL->TUL,6,6,0,0.0
route,ATL->TUS,2,2,0,0.0
route,ATL->TYS,17,17,0,0.0
route,ATL->VLD,1,1,0,0.0
route,ATL->VPS,7,7,0,0.0
route,ATL->XNA,5,5,0,0.0
route,ATW->ATL,3,3,0,0.0
route,ATW->DTW,6,6,0,0.0
route,ATW->MSP,3,3,0,0.0
route,ATW->ORD,14,14,0,0.0
route,ATW->PGD,3,3,0,0.0
route,ATW->SFB,1,1,0,0.0
route,AUS->ABQ,3,3,0,0.0
route,AUS->ATL,24,24,0,0.0
route,AUS->BNA,4,4,0,0.0
route,AUS->BOS,6,6,0,0.0
route,AUS->BWI,7,7,0,0.0
route,AUS->CLT,9,9,0,0.0
route,AUS->CVG,1,1,0,0.0
route,AUS->DAL,28,28,0,0.0
route,AUS->DCA,5,5,0,0.0
route,AUS->DEN,31,31,0,0.0
route,AUS->DFW,17,17,0,0.0
route,AUS->DTW,4,4,0,0.0
route,AUS->ELP,4,4,0,0.0
route,AUS->EWR,17,17,0,0.0
route,AUS->FLL,8,8,0,0.0
route,AUS->HOU,20,20,0,0.0
route,AUS->HRL,1,1,0,0.0
route,AUS->IAD,12,12,0,0.0
route,AUS->IAH,28,28,0,0.0
route,AUS->IND,1,1,0,0.0
route,AUS->JFK,12,12,0,0.0
route,AUS->LAS,13,13,0,0.0
route,AUS->LAX,26,26,0,0.0
route,AUS->LBB,2,2,0,0.0
route,AUS->LGB,5,5,0,0.0
route,AUS->MCI,5,5,0,0.0
route,AUS->MCO,16,16,0,0.0
route,AUS->MDW,10,10,0,0.0
route,AUS->MIA,4,4,0,0.0
route,AUS->MSP,6,6,0,0.0
route,AUS->MSY,7,7,0,0.0
route,AUS->OAK,2,2,0,0.0
route,AUS->ONT,1,1,0,0.0
route,AUS->ORD,15,15,0,0.0
route,AUS->PDX,4,4,0,0.0
route,AUS->PHL,6,6,0,0.0
route,AUS->PHX,19,19,0,0.0
route,AUS->PIT,1,1,0,0.0
route,AUS->RDU,2,2,0,0.0
route,AUS->SAN,17,17,0,0.0
route,AUS->SEA,4,4,0,0.0
route,AUS->SFO,19,19,0,0.0
route,AUS->SJC,9,9,0,0.0
route,AUS->SLC,3,3,0,0.0
route,AUS->STL,7,7,0,0.0
route,AUS->TPA,9,9,0,0.0
route,AVL->ATL,12,12,0,0.0
route,AVL->CLT,9,9,0,0.0
route,AVL->DEN,1,1,0,0.0
route,AVL->EWR,3,3,0,0.0
route,AVL->FLL,7,7,0,0.0
route,AVL->IAD,1,1,0,0.0
route,AVL->MCO,1,1,0,0.0
route,AVL->ORD,9,9,0,0.0
route,AVL->PGD,1,1,0,0.0
route,AVL->SFB,1,1,0,0.0
route,AVL->TPA,1,1,0,0.0
route,AVP->CLT,7,7,0,0.0
route,AVP->DTW,4,4,0,0.0
route,AVP->EWR,4,4,0,0.0
route,AVP->IAD,1,1,0,0.0
route,AVP->ORD,9,9,0,0.0
route,AVP->PHL,8,8,0,0.0
route,AZA->ATW,1,1,0,0.0
route,AZA->BIL,2,2,0,0.0
route,AZA->BLI,3,3,0,0.0
route,AZA->BLV,1,1,0,0.0
route,AZA->BOI,2,2,0,0.0
route,AZA->CID,8,8,0,0.0
route,AZA->CVG,3,3,0,0.0
route,AZA->DSM,2,2,0,0.0
route,AZA->FAR,2,2,0,0.0
route,AZA->FSD,3,3,0,0.0
route,AZA->FWA,1,1,0,0.0
route,AZA->GFK,1,1,0,0.0
route,AZA->GTF,3,3,0,0.0
route,AZA->ICT,4,4,0,0.0
route,AZA->IDA,4,4,0,0.0
route,AZA->IND,1,1,0,0.0
route,AZA->LAS,1,1,0,0.0
route,AZA->MCI,2,2,0,0.0
route,AZA->MKE,1,1,0,0.0
route,AZA->MLI,1,1,0,0.0
route,AZA->MOT,2,2,0,0.0
route,AZA->MSO,1,1,0,0.0
route,AZA->OAK,1,1,0,0.0
route,AZA->OGD,2,2,0,0.0
route,AZA->OMA,2,2,0,0.0
route,AZA->PIA,2,2,0,0.0
route,AZA->PSC,4,4,0,0.0
route,AZA->PVU,3,3,0,0.0
route,AZA->RFD,2,2,0,0.0
route,AZA->STC,1,1,0,0.0
route,AZO->DTW,6,6,0,0.0
route,AZO->MSP,2,2,0,0.0
route,AZO->ORD,11,11,0,0.0
route,BDL->ATL,7,7,0,0.0
route,BDL->BWI,17,17,0,0.0
route,BDL->CLT,7,7,0,0.0
route,BDL->DCA,17,17,0,0.0
route,BDL->DEN,5,5,0,0.0
route,BDL->DFW,3,3,0,0.0
route,BDL->DTW,2,2,0,0.0
route,BDL->EWR,7,7,0,0.0
route,BDL->FLL,22,22,0,0.0
route,BDL->IAD,15,15,0,0.0
route,BDL->IAH,1,1,0,0.0
route,BDL->LAS,1,1,0,0.0
route,BDL->MCO,28,28,0,0.0
route,BDL->MDW,4,4,0,0.0
route,BDL->MIA,2,2,0,0.0
route,BDL->MSP,3,3,0,0.0
route,BDL->MYR,1,1,0,0.0
route,BDL->ORD,15,15,0,0.0
route,BDL->PBI,4,4,0,0.0
route,BDL->PHL,6,6,0,0.0
route,BDL->RDU,2,2,0,0.0
route,BDL->RSW,10,10,0,0.0
route,BDL->SJU,5,5,0,0.0
route,BDL->STL,1,1,0,0.0
route,BDL->TPA,13,13,0,0.0
route,BET->ANC,12,12,0,0.0
route,BFF->DEN,3,3,0,0.0
route,BFL->DEN,8,8,0,0.0
route,BFL->DFW,2,2,0,0.0
route,BFL->PHX,2,2,0,0.0
route,BFL->SFO,1,1,0,0.0
route,BGM->DTW,5,5,0,0.0
route,BGR->DCA,3,3,0,0.0
route,BGR->EWR,3,3,0,0.0
route,BGR->LGA,5,5,0,0.0
route,BGR->PHL,5,5,0,0.0
route,BGR->SFB,5,5,0,0.0
route,BHM->ATL,11,11,0,0.0
route,BHM->BWI,2,2,0,0.0
route,BHM->CLT,9,9,0,0.0
route,BHM->DAL,5,5,0,0.0
route,BHM->DCA,3,3,0,0.0
route,BHM->DEN,9,9,0,0.0
route,BHM->DFW,10,10,0,0.0
route,BHM->DTW,3,3,0,0.0
route,BHM->HOU,2,2,0,0.0
route,BHM->IAH,18,18,0,0.0
route,BHM->LAS,3,3,0,0.0
route,BHM->LGA,4,4,0,0.0
route,BHM->MCO,6,6,0,0.0
route,BHM->MDW,8,8,0,0.0
route,BHM->MIA,2,2,0,0.0
route,BHM->ORD,22,22,0,0.0
route,BHM->PHL,3,3,0,0.0
route,BHM->TPA,5,5,0,0.0
route,BIL->AZA,3,3,0,0.0
route,BIL->DEN,7,7,0,0.0
route,BIL->LAS,2,2,0,0.0
route,BIL->MSP,2,2,0,0.0
route,BIL->PDX,4,4,0,0.0
route,BIL->SEA,5,5,0,0.0
route,BIL->SLC,2,2,0,0.0
route,BIS->AZA,5,5,0,0.0
route,BIS->DEN,13,13,0,0.0
route,BIS->DFW,5,5,0,0.0
route,BIS->LAS,5,5,0,0.0
route,BIS->MSP,5,5,0,0.0
route,BIS->ORD,2,2,0,0.0
route,BIS->SFB,2,2,0,0.0
route,BLI->AZA,3,3,0,0.0
route,BLI->KOA,2,2,0,0.0
route,BLI->LAS,12,12,0,0.0
route,BLI->LAX,1,1,0,0.0
route,BLI->OAK,3,3,0,0.0
route,BLI->OGG,5,5,0,0.0
route,BLI->PDX,2,2,0,0.0
route,BLI->PSP,2,2,0,0.0
route,BLI->SAN,1,1,0,0.0
route,BLI->SEA,11,11,0,0.0
route,BLI->TUS,1,1,0,0.0
route,BLV->AZA,2,2,0,0.0
route,BLV->FLL,1,1,0,0.0
route,BLV->JAX,2,2,0,0.0
route,BLV->LAS,3,3,0,0.0
route,BLV->PGD,1,1,0,0.0
route,BLV->PIE,4,4,0,0.0
route,BLV->SFB,3,3,0,0.0
route,BLV->VPS,2,2,0,0.0
route,BMI->ATL,3,3,0,0.0
route,BMI->DFW,1,1,0,0.0
route,BMI->ORD,6,6,0,0.0
route,BMI->PIE,1,1,0,0.0
route,BMI->SFB,1,1,0,0.0
route,BNA->ATL,20,20,0,0.0
route,BNA->AUS,5,5,0,0.0
route,BNA->BOS,14,14,0,0.0
route,BNA->BWI,15,15,0,0.0
route,BNA->CHS,4,4,0,0.0
route,BNA->CLE,13,13,0,0.0
route,BNA->CLT,15,15,0,0.0
route,BNA->CMH,6,6,0,0.0
route,BNA->DAL,19,19,0,0.0
route,BNA->DCA,27,27,0,0.0
route,BNA->DEN,37,37,0,0.0
route,BNA->DFW,9,9,0,0.0
route,BNA->DTW,6,6,0,0.0
route,BNA->ECP,10,10,0,0.0
route,BNA->EWR,22,22,0,0.0
route,BNA->FLL,23,23,0,0.0
route,BNA->HOU,15,15,0,0.0
route,BNA->IAD,10,10,0,0.0
route,BNA->IAH,11,11,0,0.0
route,BNA->JAX,11,11,0,0.0
route,BNA->JFK,8,8,0,0.0
route,BNA->LAS,15,15,0,0.0
route,BNA->LAX,17,17,0,0.0
route,BNA->LGA,22,22,0,0.0
route,BNA->MCI,11,11,0,0.0
route,BNA->MCO,21,21,0,0.0
route,BNA->MDW,15,15,0,0.0
route,BNA->MIA,3,3,0,0.0
route,BNA->MKE,6,6,0,0.0
route,BNA->MSP,12,12,0,0.0
route,BNA->MSY,11,11,0,0.0
route,BNA->OAK,4,4,0,0.0
route,BNA->ORD,28,28,0,0.0
route,BNA->PGD,1,1,0,0.0
route,BNA->PHL,6,6,0,0.0
route,BNA->PHX,9,9,0,0.0
route,BNA->PIT,6,6,0,0.0
route,BNA->PNS,3,3,0,0.0
route,BNA->RDU,13,13,0,0.0
route,BNA->RSW,8,8,0,0.0
route,BNA->SAN,1,1,0,0.0
route,BNA->SAT,4,4,0,0.0
route,BNA->SEA,3,3,0,0.0
route,BNA->SFO,8,8,0,0.0
route,BNA->SLC,1,1,0,0.0
route,BNA->STL,9,9,0,0.0
route,BNA->SYR,1,1,0,0.0
route,BNA->TPA,12,12,0,0.0
route,BOI->AZA,2,2,0,0.0
route,BOI->DEN,23,23,0,0.0
route,BOI->DFW,1,1,0,0.0
route,BOI->GEG,9,9,0,0.0
route,BOI->IAH,12,12,0,0.0
route,BOI->LAS,10,10,0,0.0
route,BOI->LAX,10,10,0,0.0
route,BOI->LWS,6,6,0,0.0
route,BOI->MSP,4,4,0,0.0
route,BOI->OAK,6,6,0,0.0
route,BOI->ORD,6,6,0,0.0
route,BOI->PDX,22,22,0,0.0
route,BOI->PHX,4,4,0,0.0
route,BOI->RNO,5,5,0,0.0
route,BOI->SAN,4,4,0,0.0
route,BOI->SEA,38,38,0,0.0
route,BOI->SFO,9,9,0,0.0
route,BOI->SJC,9,9,0,0.0
route,BOI->SLC,19,19,0,0.0
route,BOI->SMF,5,5,0,0.0
route,BOS->ATL,35,35,0,0.0
route,BOS->AUS,9,9,0,0.0
route,BOS->BNA,21,21,0,0.0
route,BOS->BUF,19,19,0,0.0
route,BOS->BUR,3,3,0,0.0
route,BOS->BWI,43,43,0,0.0
route,BOS->CHS,6,6,0,0.0
route,BOS->CLE,14,14,0,0.0
route,BOS->CLT,19,19,0,0.0
route,BOS->CMH,5,5,0,0.0
route,BOS->CVG,3,3,0,0.0
route,BOS->DAL,3,3,0,0.0
route,BOS->DCA,48,48,0,0.0
route,BOS->DEN,17,17,0,0.0
route,BOS->DFW,14,14,0,0.0
route,BOS->DTW,22,22,0,0.0
route,BOS->EWR,55,55,0,0.0
route,BOS->FLL,28,28,0,0.0
route,BOS->HOU,9,9,0,0.0
route,BOS->IAD,21,21,0,0.0
route,BOS->IAH,12,12,0,0.0
route,BOS->IND,4,4,0,0.0
route,BOS->JAX,14,14,0,0.0
route,BOS->JFK,33,33,0,0.0
route,BOS->LAS,14,14,0,0.0
route,BOS->LAX,29,29,0,0.0
route,BOS->LGA,40,40,0,0.0
route,BOS->LGB,3,3,0,0.0
route,BOS->MCI,3,3,0,0.0
route,BOS->MCO,32,32,0,0.0
route,BOS->MDW,11,11,0,0.0
route,BOS->MIA,8,8,0,0.0
route,BOS->MSP,12,12,0,0.0
route,BOS->MSY,12,12,0,0.0
route,BOS->MYR,2,2,0,0.0
route,BOS->ORD,36,36,0,0.0
route,BOS->ORF,1,1,0,0.0
route,BOS->PBI,34,34,0,0.0
route,BOS->PDX,2,2,0,0.0
route,BOS->PHL,41,41,0,0.0
route,BOS->PHX,7,7,0,0.0
route,BOS->PIT,23,23,0,0.0
route,BOS->PSP,1,1,0,0.0
route,BOS->RDU,24,24,0,0.0
route,BOS->RIC,13,13,0,0.0
route,BOS->ROC,6,6,0,0.0
route,BOS->RSW,27,27,0,0.0
route,BOS->SAN,15,15,0,0.0
route,BOS->SAV,8,8,0,0.0
route,BOS->SEA,11,11,0,0.0
route,BOS->SFO,28,28,0,0.0
route,BOS->SJC,2,2,0,0.0
route,BOS->SJU,6,6,0,0.0
route,BOS->SLC,8,8,0,0.0
route,BOS->SRQ,3,3,0,0.0
route,BOS->STL,11,11,0,0.0
route,BOS->SYR,2,2,0,0.0
route,BOS->TPA,26,26,0,0.0
route,BPT->DFW,1,1,0,0.0
route,BQK->ATL,8,8,0,0.0
route,BQN->EWR,3,3,0,0.0
route,BQN->FLL,3,3,0,0.0
route,BQN->JFK,2,2,0,0.0
route,BQN->MCO,5,5,0,0.0
route,BRO->DFW,7,7,0,0.0
route,BRO->IAH,9,9,0,0.0
route,BRW->ANC,3,3,0,0.0
route,BRW->FAI,4,4,0,0.0
route,BTM->SLC,3,3,0,0.0
route,BTR->ATL,11,11,0,0.0
route,BTR->CLT,3,3,0,0.0
route,BTR->DFW,2,2,0,0.0
route,BTR->IAH,19,19,0,0.0
route,BTV->ATL,1,1,0,0.0
route,BTV->CLT,1,1,0,0.0
route,BTV->DCA,5,5,0,0.0
route,BTV->DTW,4,4,0,0.0
route,BTV->EWR,11,11,0,0.0
route,BTV->IAD,6,6,0,0.0
route,BTV->JFK,11,11,0,0.0
route,BTV->LGA,2,2,0,0.0
route,BTV->ORD,12,12,0,0.0
route,BTV->PHL,7,7,0,0.0
route,BUF->ATL,3,3,0,0.0
route,BUF->BOS,19,19,0,0.0
route,BUF->BWI,11,11,0,0.0
route,BUF->CLT,12,12,0,0.0
route,BUF->DCA,4,4,0,0.0
route,BUF->DFW,1,1,0,0.0
route,BUF->DTW,5,5,0,0.0
route,BUF->EWR,16,16,0,0.0
route,BUF->FLL,9,9,0,0.0
route,BUF->IAD,13,13,0,0.0
route,BUF->JFK,23,23,0,0.0
route,BUF->LAS,4,4,0,0.0
route,BUF->LAX,2,2,0,0.0
route,BUF->LGA,10,10,0,0.0
route,BUF->MCO,26,26,0,0.0
