dimension,value,eligible_rows,matched_rows,unmatched_rows,unmatched_rate
route,ABE->SFB,7,7,0,0.0
route,ABI->DFW,11,11,0,0.0
route,ABQ->BWI,2,2,0,0.0
route,ABQ->DAL,7,7,0,0.0
route,ABQ->DEN,21,21,0,0.0
route,ABQ->DFW,2,2,0,0.0
route,ABQ->HOU,9,9,0,0.0
route,ABQ->IAH,4,4,0,0.0
route,ABQ->LAS,11,11,0,0.0
route,ABQ->LAX,14,14,0,0.0
route,ABQ->MCI,5,5,0,0.0
route,ABQ->MCO,1,1,0,0.0
route,ABQ->MDW,5,5,0,0.0
route,ABQ->OAK,5,5,0,0.0
route,ABQ->ORD,5,5,0,0.0
route,ABQ->PHX,23,23,0,0.0
route,ABQ->SAN,8,8,0,0.0
route,ABQ->SFO,7,7,0,0.0
route,ABQ->SLC,1,1,0,0.0
route,ABR->MSP,2,2,0,0.0
route,ABY->ATL,3,3,0,0.0
route,ACT->DFW,7,7,0,0.0
route,ACV->LAX,1,1,0,0.0
route,ACV->SFO,10,10,0,0.0
route,ACY->FLL,5,5,0,0.0
route,ACY->MCO,7,7,0,0.0
route,ACY->MYR,5,5,0,0.0
route,ACY->PBI,5,5,0,0.0
route,ACY->RSW,2,2,0,0.0
route,ACY->TPA,3,3,0,0.0
route,ADQ->ANC,3,3,0,0.0
route,AEX->ATL,1,1,0,0.0
route,AEX->IAH,9,9,0,0.0
route,AGS->ATL,7,7,0,0.0
route,AGS->CLT,9,9,0,0.0
route,ALB->ATL,2,2,0,0.0
route,ALB->BWI,13,13,0,0.0
route,ALB->CLT,4,4,0,0.0
route,ALB->DCA,7,7,0,0.0
route,ALB->DEN,1,1,0,0.0
route,ALB->DTW,2,2,0,0.0
route,ALB->EWR,20,20,0,0.0
route,ALB->FLL,8,8,0,0.0
route,ALB->IAD,7,7,0,0.0
route,ALB->MCO,5,5,0,0.0
route,ALB->MDW,7,7,0,0.0
route,ALB->ORD,10,10,0,0.0
route,ALB->PHL,10,10,0,0.0
route,ALB->TPA,3,3,0,0.0
route,ALO->ORD,3,3,0,0.0
route,ALW->SEA,2,2,0,0.0
route,AMA->DAL,6,6,0,0.0
route,AMA->DEN,8,8,0,0.0
route,AMA->DFW,8,8,0,0.0
route,AMA->IAH,10,10,0,0.0
route,AMA->LAS,4,4,0,0.0
route,AMA->PHX,1,1,0,0.0
route,ANC->ADQ,2,2,0,0.0
route,ANC->BET,3,3,0,0.0
route,ANC->CDV,1,1,0,0.0
route,ANC->DEN,1,1,0,0.0
route,ANC->DUT,1,1,0,0.0
route,ANC->FAI,6,6,0,0.0
route,ANC->HNL,3,3,0,0.0
route,ANC->JNU,6,6,0,0.0
route,ANC->LAX,1,1,0,0.0
route,ANC->MSP,2,2,0,0.0
route,ANC->OGG,1,1,0,0.0
route,ANC->OTZ,1,1,0,0.0
route,ANC->PDX,4,4,0,0.0
route,ANC->PHX,1,1,0,0.0
route,ANC->SCC,4,4,0,0.0
route,ANC->SEA,21,21,0,0.0
route,APN->DTW,1,1,0,0.0
route,APN->PLN,1,1,0,0.0
route,ART->PHL,2,2,0,0.0
route,ASE->DEN,22,22,0,0.0
route,ASE->DFW,6,6,0,0.0
route,ASE->IAH,6,6,0,0.0
route,ASE->LAX,8,8,0,0.0
route,ASE->ORD,17,17,0,0.0
route,ASE->PHX,1,1,0,0.0
route,ASE->SFO,4,4,0,0.0
route,ASE->SLC,1,1,0,0.0
route,ATL->ABE,5,5,0,0.0
route,ATL->ABQ,2,2,0,0.0
route,ATL->ABY,3,3,0,0.0
route,ATL->AEX,5,5,0,0.0
route,ATL->AGS,9,9,0,0.0
route,ATL->ALB,4,4,0,0.0
route,ATL->ASE,1,1,0,0.0
route,ATL->ATW,3,3,0,0.0
route,ATL->AUS,13,13,0,0.0
route,ATL->AVL,11,11,0,0.0
route,ATL->BDL,6,6,0,0.0
route,ATL->BHM,11,11,0,0.0
route,ATL->BMI,4,4,0,0.0
route,ATL->BNA,22,22,0,0.0
route,ATL->BOS,37,37,0,0.0
route,ATL->BQK,3,3,0,0.0
route,ATL->BTR,12,12,0,0.0
route,ATL->BTV,1,1,0,0.0
route,ATL->BUF,5,5,0,0.0
route,ATL->BWI,35,35,0,0.0
route,ATL->CAE,2,2,0,0.0
route,ATL->CAK,3,3,0,0.0
route,ATL->CHA,8,8,0,0.0
route,ATL->CHO,8,8,0,0.0
route,ATL->CHS,11,11,0,0.0
route,ATL->CID,1,1,0,0.0
route,ATL->CLE,14,14,0,0.0
route,ATL->CLT,21,21,0,0.0
route,ATL->CMH,15,15,0,0.0
route,ATL->COS,1,1,0,0.0
route,ATL->CRW,4,4,0,0.0
route,ATL->CSG,4,4,0,0.0
route,ATL->CVG,4,4,0,0.0
route,ATL->DAB,3,3,0,0.0
route,ATL->DAL,19,19,0,0.0
route,ATL->DAY,2,2,0,0.0
route,ATL->DCA,34,34,0,0.0
route,ATL->DEN,34,34,0,0.0
route,ATL->DFW,29,29,0,0.0
route,ATL->DHN,5,5,0,0.0
route,ATL->DSM,2,2,0,0.0
route,ATL->DTW,25,25,0,0.0
route,ATL->ECP,7,7,0,0.0
route,ATL->ELP,4,4,0,0.0
route,ATL->EVV,3,3,0,0.0
route,ATL->EWN,3,3,0,0.0
route,ATL->EWR,32,32,0,0.0
route,ATL->EYW,5,5,0,0.0
route,ATL->FAY,3,3,0,0.0
route,ATL->FLL,43,43,0,0.0
route,ATL->FNT,2,2,0,0.0
route,ATL->FWA,5,5,0,0.0
route,ATL->GNV,2,2,0,0.0
route,ATL->GPT,4,4,0,0.0
route,ATL->GRR,3,3,0,0.0
route,ATL->GSO,5,5,0,0.0
route,ATL->GSP,19,19,0,0.0
route,ATL->GTR,1,1,0,0.0
route,ATL->HDN,1,1,0,0.0
route,ATL->HNL,1,1,0,0.0
route,ATL->HOU,22,22,0,0.0
route,ATL->HPN,5,5,0,0.0
route,ATL->HSV,16,16,0,0.0
route,ATL->IAD,24,24,0,0.0
route,ATL->IAH,26,26,0,0.0
route,ATL->ICT,2,2,0,0.0
route,ATL->ILM,6,6,0,0.0
route,ATL->IND,23,23,0,0.0
route,ATL->JAN,5,5,0,0.0
route,ATL->JAX,23,23,0,0.0
route,ATL->JFK,15,15,0,0.0
route,ATL->LAS,15,15,0,0.0
route,ATL->LAX,34,34,0,0.0
route,ATL->LEX,9,9,0,0.0
route,ATL->LGA,46,46,0,0.0
route,ATL->LIT,5,5,0,0.0
route,ATL->MCI,18,18,0,0.0
route,ATL->MCO,41,41,0,0.0
route,ATL->MDT,3,3,0,0.0
route,ATL->MDW,19,19,0,0.0
route,ATL->MEM,17,17,0,0.0
route,ATL->MGM,6,6,0,0.0
route,ATL->MIA,21,21,0,0.0
route,ATL->MKE,9,9,0,0.0
route,ATL->MLB,5,5,0,0.0
route,ATL->MLI,2,2,0,0.0
route,ATL->MLU,4,4,0,0.0
route,ATL->MOB,8,8,0,0.0
route,ATL->MSN,2,2,0,0.0
route,ATL->MSP,28,28,0,0.0
route,ATL->MSY,19,19,0,0.0
route,ATL->MYR,4,4,0,0.0
route,ATL->OAK,5,5,0,0.0
route,ATL->OKC,4,4,0,0.0
route,ATL->OMA,7,7,0,0.0
route,ATL->ORD,46,46,0,0.0
route,ATL->ORF,2,2,0,0.0
route,ATL->PBI,19,19,0,0.0
route,ATL->PDX,4,4,0,0.0
route,ATL->PHF,4,4,0,0.0
route,ATL->PHL,16,16,0,0.0
route,ATL->PHX,18,18,0,0.0
route,ATL->PIA,3,3,0,0.0
route,ATL->PIT,15,15,0,0.0
route,ATL->PNS,10,10,0,0.0
route,ATL->PVD,4,4,0,0.0
route,ATL->PWM,1,1,0,0.0
route,ATL->RDU,14,14,0,0.0
route,ATL->RIC,25,25,0,0.0
route,ATL->RNO,1,1,0,0.0
route,ATL->ROA,8,8,0,0.0
route,ATL->ROC,2,2,0,0.0
route,ATL->RSW,12,12,0,0.0
route,ATL->SAN,3,3,0,0.0
route,ATL->SAT,13,13,0,0.0
route,ATL->SAV,14,14,0,0.0
route,ATL->SBN,2,2,0,0.0
route,ATL->SDF,11,11,0,0.0
route,ATL->SEA,11,11,0,0.0
route,ATL->SFO,13,13,0,0.0
route,ATL->SGF,5,5,0,0.0
route,ATL->SHV,6,6,0,0.0
route,ATL->SJC,3,3,0,0.0
route,ATL->SJU,7,7,0,0.0
route,ATL->SLC,12,12,0,0.0
route,ATL->SMF,4,4,0,0.0
route,ATL->SNA,3,3,0,0.0
route,ATL->SRQ,6,6,0,0.0
route,ATL->STL,23,23,0,0.0
route,ATL->STT,2,2,0,0.0
route,ATL->SYR,2,2,0,0.0
route,ATL->TLH,9,9,0,0.0
route,ATL->TPA,35,35,0,0.0
route,ATL->TRI,11,11,0,0.0
route,ATL->TTN,1,1,0,0.0
route,ATL->TUL,8,8,0,0.0
route,ATL->TUS,2,2,0,0.0
route,ATL->TYS,14,14,0,0.0
route,ATL->VLD,4,4,0,0.0
route,ATL->VPS,7,7,0,0.0
route,ATL->XNA,5,5,0,0.0
route,ATW->ATL,2,2,0,0.0
route,ATW->DTW,4,4,0,0.0
route,ATW->LAS,1,1,0,0.0
route,ATW->MSP,1,1,0,0.0
route,ATW->ORD,18,18,0,0.0
route,ATW->PIE,1,1,0,0.0
route,ATW->SFB,2,2,0,0.0
route,AUS->ABQ,2,2,0,0.0
route,AUS->ATL,12,12,0,0.0
route,AUS->BNA,5,5,0,0.0
route,AUS->BOS,9,9,0,0.0
route,AUS->BWI,8,8,0,0.0
route,AUS->CLT,5,5,0,0.0
route,AUS->DAL,28,28,0,0.0
route,AUS->DCA,4,4,0,0.0
route,AUS->DEN,23,23,0,0.0
route,AUS->DFW,8,8,0,0.0
route,AUS->DTW,3,3,0,0.0
route,AUS->ELP,5,5,0,0.0
route,AUS->EWR,15,15,0,0.0
route,AUS->FLL,8,8,0,0.0
route,AUS->HOU,22,22,0,0.0
route,AUS->HRL,2,2,0,0.0
route,AUS->IAD,6,6,0,0.0
route,AUS->IAH,18,18,0,0.0
route,AUS->JFK,10,10,0,0.0
route,AUS->LAS,8,8,0,0.0
route,AUS->LAX,21,21,0,0.0
route,AUS->LBB,3,3,0,0.0
route,AUS->LGB,2,2,0,0.0
route,AUS->MCI,2,2,0,0.0
route,AUS->MCO,14,14,0,0.0
route,AUS->MDW,8,8,0,0.0
route,AUS->MEM,1,1,0,0.0
route,AUS->MIA,5,5,0,0.0
route,AUS->MSY,7,7,0,0.0
route,AUS->OAK,2,2,0,0.0
route,AUS->ONT,2,2,0,0.0
route,AUS->ORD,8,8,0,0.0
route,AUS->PHL,1,1,0,0.0
route,AUS->PHX,14,14,0,0.0
route,AUS->PIE,1,1,0,0.0
route,AUS->PIT,1,1,0,0.0
route,AUS->SAN,7,7,0,0.0
route,AUS->SEA,2,2,0,0.0
route,AUS->SFO,15,15,0,0.0
route,AUS->SJC,7,7,0,0.0
route,AUS->SLC,3,3,0,0.0
route,AUS->SMF,1,1,0,0.0
route,AUS->STL,8,8,0,0.0
route,AUS->TPA,3,3,0,0.0
route,AVL->ATL,7,7,0,0.0
route,AVL->CLT,7,7,0,0.0
route,AVL->EWR,2,2,0,0.0
route,AVL->FLL,7,7,0,0.0
route,AVL->IAD,1,1,0,0.0
route,AVL->ORD,9,9,0,0.0
route,AVL->PIE,3,3,0,0.0
route,AVL->SFB,3,3,0,0.0
route,AVL->SRQ,1,1,0,0.0
route,AVP->ATL,2,2,0,0.0
route,AVP->CLT,5,5,0,0.0
route,AVP->DTW,1,1,0,0.0
route,AVP->EWR,2,2,0,0.0
route,AVP->IAD,2,2,0,0.0
route,AVP->ORD,9,9,0,0.0
route,AVP->PHL,1,1,0,0.0
route,AZA->ATW,1,1,0,0.0
route,AZA->BIL,3,3,0,0.0
route,AZA->BIS,1,1,0,0.0
route,AZA->BLI,2,2,0,0.0
route,AZA->BLV,1,1,0,0.0
route,AZA->BZN,1,1,0,0.0
route,AZA->CID,2,2,0,0.0
route,AZA->CVG,1,1,0,0.0
route,AZA->DSM,2,2,0,0.0
route,AZA->EUG,1,1,0,0.0
route,AZA->FAR,4,4,0,0.0
route,AZA->FSD,2,2,0,0.0
route,AZA->GFK,1,1,0,0.0
route,AZA->GRI,1,1,0,0.0
route,AZA->GRR,2,2,0,0.0
route,AZA->ICT,1,1,0,0.0
route,AZA->LAS,2,2,0,0.0
route,AZA->MCI,2,2,0,0.0
route,AZA->MKE,1,1,0,0.0
route,AZA->MLI,1,1,0,0.0
route,AZA->MOT,3,3,0,0.0
route,AZA->MSO,2,2,0,0.0
route,AZA->OAK,2,2,0,0.0
route,AZA->OGD,1,1,0,0.0
route,AZA->OMA,3,3,0,0.0
route,AZA->PSC,1,1,0,0.0
route,AZA->PVU,3,3,0,0.0
route,AZA->RAP,1,1,0,0.0
route,AZA->RFD,3,3,0,0.0
route,AZA->SBN,1,1,0,0.0
route,AZA->SCK,1,1,0,0.0
route,AZA->STC,1,1,0,0.0
route,AZO->DTW,7,7,0,0.0
route,AZO->MSP,1,1,0,0.0
route,AZO->ORD,11,11,0,0.0
route,BDL->ATL,9,9,0,0.0
route,BDL->BWI,15,15,0,0.0
route,BDL->CLE,1,1,0,0.0
route,BDL->CLT,6,6,0,0.0
route,BDL->CVG,2,2,0,0.0
route,BDL->DCA,14,14,0,0.0
route,BDL->DEN,4,4,0,0.0
route,BDL->DFW,1,1,0,0.0
route,BDL->DTW,4,4,0,0.0
route,BDL->EWR,6,6,0,0.0
route,BDL->FLL,19,19,0,0.0
route,BDL->IAD,10,10,0,0.0
route,BDL->IAH,2,2,0,0.0
route,BDL->MCO,23,23,0,0.0
route,BDL->MDW,5,5,0,0.0
route,BDL->MSP,4,4,0,0.0
route,BDL->ORD,19,19,0,0.0
route,BDL->PBI,3,3,0,0.0
route,BDL->PHL,4,4,0,0.0
route,BDL->RDU,1,1,0,0.0
route,BDL->RSW,7,7,0,0.0
route,BDL->SJU,5,5,0,0.0
route,BDL->TPA,7,7,0,0.0
route,BET->ANC,3,3,0,0.0
route,BFF->DEN,6,6,0,0.0
route,BFL->DEN,4,4,0,0.0
route,BFL->PHX,4,4,0,0.0
route,BFL->SFO,7,7,0,0.0
route,BGM->DTW,3,3,0,0.0
route,BGR->DCA,4,4,0,0.0
route,BGR->EWR,8,8,0,0.0
route,BGR->LGA,8,8,0,0.0
route,BGR->PHL,2,2,0,0.0
route,BGR->PIE,2,2,0,0.0
route,BGR->SFB,1,1,0,0.0
route,BHM->ATL,11,11,0,0.0
route,BHM->BWI,4,4,0,0.0
route,BHM->CLT,11,11,0,0.0
route,BHM->DAL,3,3,0,0.0
route,BHM->DCA,3,3,0,0.0
route,BHM->DEN,5,5,0,0.0
route,BHM->DFW,5,5,0,0.0
route,BHM->DTW,2,2,0,0.0
route,BHM->HOU,2,2,0,0.0
route,BHM->IAH,12,12,0,0.0
route,BHM->LAS,2,2,0,0.0
route,BHM->LGA,5,5,0,0.0
route,BHM->MCO,6,6,0,0.0
route,BHM->MDW,3,3,0,0.0
route,BHM->MIA,2,2,0,0.0
route,BHM->ORD,11,11,0,0.0
route,BHM->PHL,3,3,0,0.0
route,BHM->TPA,7,7,0,0.0
route,BIL->AZA,4,4,0,0.0
route,BIL->DEN,18,18,0,0.0
route,BIL->DFW,4,4,0,0.0
route,BIL->MSP,2,2,0,0.0
route,BIL->SLC,5,5,0,0.0
route,BIS->AZA,4,4,0,0.0
route,BIS->DEN,6,6,0,0.0
route,BIS->DFW,5,5,0,0.0
route,BIS->LAS,4,4,0,0.0
route,BIS->MSP,6,6,0,0.0
route,BIS->ORD,4,4,0,0.0
route,BJI->MSP,1,1,0,0.0
route,BLI->AZA,1,1,0,0.0
route,BLI->LAS,5,5,0,0.0
route,BLI->LAX,2,2,0,0.0
route,BLI->OAK,1,1,0,0.0
route,BLI->OGG,2,2,0,0.0
route,BLI->PSP,2,2,0,0.0
route,BLI->SAN,1,1,0,0.0
route,BLI->SEA,6,6,0,0.0
route,BLV->AZA,1,1,0,0.0
route,BLV->FLL,1,1,0,0.0
route,BLV->JAX,1,1,0,0.0
route,BLV->PGD,2,2,0,0.0
route,BLV->PIE,1,1,0,0.0
route,BLV->SFB,2,2,0,0.0
route,BLV->VPS,2,2,0,0.0
route,BMI->DFW,2,2,0,0.0
route,BMI->MCO,1,1,0,0.0
route,BMI->ORD,2,2,0,0.0
route,BMI->PIE,1,1,0,0.0
route,BMI->SFB,1,1,0,0.0
route,BNA->ATL,10,10,0,0.0
route,BNA->AUS,7,7,0,0.0
route,BNA->BOS,14,14,0,0.0
route,BNA->BWI,22,22,0,0.0
route,BNA->CHS,8,8,0,0.0
route,BNA->CLE,5,5,0,0.0
route,BNA->CLT,9,9,0,0.0
route,BNA->CMH,6,6,0,0.0
route,BNA->DAL,10,10,0,0.0
route,BNA->DCA,16,16,0,0.0
route,BNA->DEN,21,21,0,0.0
route,BNA->DFW,12,12,0,0.0
route,BNA->DTW,10,10,0,0.0
route,BNA->ECP,5,5,0,0.0
route,BNA->EWR,17,17,0,0.0
route,BNA->FLL,14,14,0,0.0
route,BNA->HOU,15,15,0,0.0
route,BNA->IAD,9,9,0,0.0
route,BNA->IAH,14,14,0,0.0
route,BNA->JAX,5,5,0,0.0
route,BNA->JFK,9,9,0,0.0
route,BNA->LAS,9,9,0,0.0
route,BNA->LAX,14,14,0,0.0
route,BNA->LGA,15,15,0,0.0
route,BNA->MCI,11,11,0,0.0
route,BNA->MCO,12,12,0,0.0
route,BNA->MDW,19,19,0,0.0
route,BNA->MIA,4,4,0,0.0
route,BNA->MKE,5,5,0,0.0
route,BNA->MSP,7,7,0,0.0
route,BNA->MSY,13,13,0,0.0
route,BNA->OAK,2,2,0,0.0
route,BNA->ORD,26,26,0,0.0
route,BNA->PHL,13,13,0,0.0
route,BNA->PHX,14,14,0,0.0
route,BNA->PIE,1,1,0,0.0
route,BNA->PIT,3,3,0,0.0
route,BNA->PNS,6,6,0,0.0
route,BNA->RDU,11,11,0,0.0
route,BNA->RSW,2,2,0,0.0
route,BNA->SAN,2,2,0,0.0
route,BNA->SAT,4,4,0,0.0
route,BNA->SEA,4,4,0,0.0
route,BNA->SFO,6,6,0,0.0
route,BNA->STL,6,6,0,0.0
route,BNA->TPA,11,11,0,0.0
route,BOI->DEN,27,27,0,0.0
route,BOI->DFW,3,3,0,0.0
route,BOI->GEG,4,4,0,0.0
route,BOI->IAH,4,4,0,0.0
route,BOI->LAS,5,5,0,0.0
route,BOI->LAX,9,9,0,0.0
route,BOI->MSP,2,2,0,0.0
route,BOI->OAK,5,5,0,0.0
route,BOI->ORD,7,7,0,0.0
route,BOI->PDX,6,6,0,0.0
route,BOI->PHX,8,8,0,0.0
route,BOI->RNO,1,1,0,0.0
route,BOI->SAN,3,3,0,0.0
route,BOI->SEA,19,19,0,0.0
route,BOI->SFO,9,9,0,0.0
route,BOI->SJC,5,5,0,0.0
route,BOI->SLC,7,7,0,0.0
route,BOI->SMF,2,2,0,0.0
route,BOS->ATL,23,23,0,0.0
route,BOS->AUS,7,7,0,0.0
route,BOS->BNA,12,12,0,0.0
route,BOS->BUF,8,8,0,0.0
route,BOS->BUR,1,1,0,0.0
route,BOS->BWI,38,38,0,0.0
route,BOS->CHS,6,6,0,0.0
route,BOS->CLE,17,17,0,0.0
route,BOS->CLT,11,11,0,0.0
route,BOS->CMH,5,5,0,0.0
route,BOS->CVG,7,7,0,0.0
route,BOS->DAL,3,3,0,0.0
route,BOS->DCA,43,43,0,0.0
route,BOS->DEN,19,19,0,0.0
route,BOS->DFW,8,8,0,0.0
route,BOS->DTW,11,11,0,0.0
route,BOS->EWR,39,39,0,0.0
route,BOS->FLL,25,25,0,0.0
route,BOS->HOU,3,3,0,0.0
route,BOS->IAD,15,15,0,0.0
route,BOS->IAH,7,7,0,0.0
route,BOS->IND,8,8,0,0.0
route,BOS->JAX,11,11,0,0.0
route,BOS->JFK,34,34,0,0.0
route,BOS->LAS,22,22,0,0.0
route,BOS->LAX,32,32,0,0.0
route,BOS->LGA,29,29,0,0.0
route,BOS->MCI,3,3,0,0.0
route,BOS->MCO,38,38,0,0.0
route,BOS->MDT,1,1,0,0.0
route,BOS->MDW,5,5,0,0.0
route,BOS->MIA,9,9,0,0.0
route,BOS->MKE,6,6,0,0.0
route,BOS->MSP,12,12,0,0.0
route,BOS->MSY,7,7,0,0.0
route,BOS->MYR,1,1,0,0.0
route,BOS->ORD,45,45,0,0.0
route,BOS->PBI,20,20,0,0.0
route,BOS->PDX,1,1,0,0.0
route,BOS->PHL,40,40,0,0.0
route,BOS->PHX,9,9,0,0.0
route,BOS->PIT,15,15,0,0.0
route,BOS->RDU,24,24,0,0.0
route,BOS->RIC,6,6,0,0.0
route,BOS->ROC,2,2,0,0.0
route,BOS->RSW,42,42,0,0.0
route,BOS->SAN,6,6,0,0.0
route,BOS->SAV,4,4,0,0.0
route,BOS->SEA,9,9,0,0.0
route,BOS->SFO,35,35,0,0.0
route,BOS->SJC,5,5,0,0.0
route,BOS->SJU,5,5,0,0.0
route,BOS->SLC,6,6,0,0.0
route,BOS->SRQ,5,5,0,0.0
route,BOS->STL,3,3,0,0.0
route,BOS->SYR,3,3,0,0.0
route,BOS->TPA,12,12,0,0.0
route,BPT->DFW,4,4,0,0.0
route,BQK->ATL,2,2,0,0.0
route,BQN->EWR,3,3,0,0.0
route,BQN->FLL,6,6,0,0.0
route,BQN->JFK,5,5,0,0.0
route,BQN->MCO,4,4,0,0.0
route,BRD->MSP,3,3,0,0.0
route,BRO->DFW,3,3,0,0.0
route,BRO->IAH,12,12,0,0.0
route,BRW->ANC,1,1,0,0.0
route,BRW->FAI,1,1,0,0.0
route,BTM->SLC,2,2,0,0.0
route,BTR->ATL,12,12,0,0.0
route,BTR->CLT,4,4,0,0.0
route,BTR->DFW,6,6,0,0.0
route,BTR->IAH,22,22,0,0.0
route,BTV->ATL,1,1,0,0.0
route,BTV->CLT,4,4,0,0.0
route,BTV->DCA,3,3,0,0.0
route,BTV->DTW,5,5,0,0.0
route,BTV->EWR,10,10,0,0.0
route,BTV->IAD,3,3,0,0.0
route,BTV->JFK,11,11,0,0.0
route,BTV->LGA,2,2,0,0.0
route,BTV->ORD,1,1,0,0.0
route,BTV->PHL,4,4,0,0.0
route,BUF->ATL,1,1,0,0.0
route,BUF->BOS,9,9,0,0.0
route,BUF->BWI,6,6,0,0.0
route,BUF->CLT,2,2,0,0.0
route,BUF->DCA,5,5,0,0.0
route,BUF->DFW,3,3,0,0.0
route,BUF->DTW,6,6,0,0.0
route,BUF->EWR,10,10,0,0.0
route,BUF->FLL,8,8,0,0.0
route,BUF->IAD,5,5,0,0.0
route,BUF->JFK,16,16,0,0.0
route,BUF->LAS,6,6,0,0.0
route,BUF->LAX,4,4,0,0.0
route,BUF->LGA,4,4,0,0.0
route,BUF->MCO,18,18,0,0.0
route,BUF->MDW,4,4,0,0.0
route,BUF->ORD,8,8,0,0.0
route,BUF->PHL,3,3,0,0.0
route,BUF->PHX,8,8,0,0.0
route,BUF->RSW,1,1,0,0.0
route,BUF->TPA,13,13,0,0.0
route,BUR->BOS,2,2,0,0.0
route,BUR->DAL,2,2,0,0.0
route,BUR->DEN,16,16,0,0.0
route,BUR->HOU,1,1,0,0.0
route,BUR->JFK,3,3,0,0.0
route,BUR->LAS,28,28,0,0.0
route,BUR->MDW,1,1,0,0.0
route,BUR->OAK,26,26,0,0.0
route,BUR->PDX,3,3,0,0.0
route,BUR->PHX,18,18,0,0.0
route,BUR->SEA,4,4,0,0.0
route,BUR->SFO,34,34,0,0.0
route,BUR->SJC,34,34,0,0.0
route,BUR->SLC,7,7,0,0.0
route,BUR->SMF,29,29,0,0.0
route,BWI->ABQ,3,3,0,0.0
route,BWI->ALB,14,14,0,0.0
route,BWI->ATL,28,28,0,0.0
route,BWI->AUS,9,9,0,0.0
route,BWI->BDL,16,16,0,0.0
route,BWI->BHM,3,3,0,0.0
route,BWI->BNA,15,15,0,0.0
route,BWI->BOS,31,31,0,0.0
route,BWI->BUF,11,11,0,0.0
route,BWI->CHS,9,9,0,0.0
route,BWI->CLE,8,8,0,0.0
route,BWI->CLT,19,19,0,0.0
route,BWI->CMH,8,8,0,0.0
route,BWI->CVG,10,10,0,0.0
route,BWI->DAL,11,11,0,0.0
route,BWI->DEN,18,18,0,0.0
